VENTMACH,MINVOLSET
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
LOW,LOW
ZERO,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,HIGH
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
ZERO,LOW
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
ZERO,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
ZERO,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
LOW,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
HIGH,HIGH
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
HIGH,LOW
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
LOW,LOW
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
