VENTMACH,VENTTUBE,INSUFFANESTH,EXPCO2,PVSAT,CO,MINVOL,PCWP,VENTALV,VENTLUNG,ARTCO2,SAO2,PRESS,CATECHOL,DISCONNECT,MINVOLSET
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
HIGH,HIGH,False,NORMAL,LOW,HIGH,HIGH,NORMAL,ZERO,LOW,HIGH,LOW,LOW,HIGH,False,HIGH
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,NORMAL,LOW,HIGH,ZERO,NORMAL,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
LOW,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW
LOW,ZERO,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,LOW
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,NORMAL,False,NORMAL
LOW,ZERO,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,LOW
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,LOW,HIGH,HIGH,LOW,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,HIGH
LOW,ZERO,False,LOW,HIGH,LOW,HIGH,LOW,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW
ZERO,ZERO,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,LOW
NORMAL,LOW,True,ZERO,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,LOW,LOW,HIGH,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,NORMAL,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,NORMAL,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
LOW,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW
LOW,ZERO,False,LOW,HIGH,NORMAL,HIGH,LOW,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,LOW
NORMAL,LOW,False,LOW,LOW,HIGH,NORMAL,LOW,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,NORMAL
HIGH,HIGH,False,LOW,NORMAL,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,NORMAL,LOW,HIGH,False,HIGH
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,NORMAL,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
HIGH,HIGH,True,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,HIGH
NORMAL,LOW,True,LOW,NORMAL,HIGH,LOW,HIGH,LOW,ZERO,HIGH,NORMAL,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,NORMAL,LOW,LOW,ZERO,HIGH,LOW,LOW,HIGH,LOW,HIGH,NORMAL,False,NORMAL
HIGH,HIGH,True,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,LOW,NORMAL,False,HIGH
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
HIGH,HIGH,True,ZERO,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,NORMAL,NORMAL,LOW,HIGH,False,HIGH
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,ZERO,LOW,LOW,ZERO,LOW,ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,ZERO,NORMAL,LOW,ZERO,HIGH,HIGH,ZERO,LOW,NORMAL,NORMAL,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,NORMAL,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
LOW,ZERO,True,LOW,LOW,LOW,NORMAL,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,True,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,NORMAL,ZERO,NORMAL,LOW,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,HIGH,ZERO,ZERO,HIGH,NORMAL,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,NORMAL,LOW,HIGH,ZERO,NORMAL,ZERO,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,LOW,LOW,LOW,LOW,ZERO,ZERO,HIGH,LOW,ZERO,HIGH,False,HIGH
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
HIGH,HIGH,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,HIGH
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL
HIGH,HIGH,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,LOW,NORMAL,False,HIGH
HIGH,HIGH,False,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,HIGH
HIGH,HIGH,False,LOW,NORMAL,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,NORMAL,LOW,HIGH,False,HIGH
NORMAL,LOW,False,LOW,NORMAL,NORMAL,HIGH,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,HIGH,LOW,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,LOW,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,False,ZERO,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,NORMAL,HIGH,HIGH,NORMAL,True,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,NORMAL,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,LOW,ZERO,ZERO,HIGH,LOW,ZERO,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,HIGH,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,NORMAL,HIGH,NORMAL,ZERO,NORMAL,HIGH,NORMAL,LOW,HIGH,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
LOW,ZERO,True,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,LOW,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,HIGH,LOW,HIGH,HIGH,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,LOW,NORMAL,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,ZERO,HIGH,False,NORMAL
LOW,ZERO,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL
LOW,ZERO,False,ZERO,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW
LOW,ZERO,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,LOW
NORMAL,LOW,False,NORMAL,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,HIGH,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,NORMAL,LOW,HIGH,ZERO,NORMAL,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,NORMAL
LOW,NORMAL,False,HIGH,LOW,HIGH,LOW,NORMAL,LOW,HIGH,LOW,LOW,HIGH,HIGH,False,HIGH
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
HIGH,HIGH,False,LOW,HIGH,LOW,HIGH,HIGH,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,HIGH
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,LOW,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
LOW,ZERO,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,LOW,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,LOW,LOW,HIGH,HIGH,False,NORMAL
HIGH,LOW,False,LOW,LOW,NORMAL,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,LOW
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
LOW,ZERO,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,LOW
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,HIGH,LOW,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,NORMAL,LOW,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,True,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,ZERO,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,ZERO,HIGH,True,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,NORMAL,LOW,NORMAL,ZERO,HIGH,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,LOW,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,NORMAL,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,NORMAL,HIGH,HIGH,True,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,LOW,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,NORMAL,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,NORMAL,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,NORMAL,LOW,HIGH,ZERO,NORMAL,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,HIGH,True,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,NORMAL,LOW,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL
NORMAL,LOW,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,HIGH,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
HIGH,NORMAL,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,NORMAL,True,HIGH
NORMAL,LOW,True,HIGH,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,LOW,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,LOW,NORMAL,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL
NORMAL,LOW,True,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL
NORMAL,ZERO,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
