PULMEMBOLUS,INSUFFANESTH,LVFAILURE,LVEDVOLUME,CO,PCWP,SHUNT,FIO2,CVP,HYPOVOLEMIA,DISCONNECT,STROKEVOLUME,BP,MINVOLSET,HISTORY
False,True,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,NORMAL,HIGH,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,LOW,False,False,NORMAL,NORMAL,NORMAL,False
False,True,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,LOW,HIGH,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,LOW,HIGH,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,True,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,True,LOW,LOW,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,LOW,HIGH,True,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,True,HIGH,NORMAL,NORMAL,False
False,False,False,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,NORMAL,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,LOW,NORMAL,NORMAL,NORMAL,False,False,HIGH,HIGH,NORMAL,False
False,True,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,True,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,NORMAL,True,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,LOW,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,True,LOW,NORMAL,LOW,NORMAL,NORMAL,LOW,True,False,LOW,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,LOW,HIGH,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,HIGH,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,True,LOW,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,LOW,NORMAL,NORMAL,True
False,False,False,HIGH,HIGH,NORMAL,NORMAL,NORMAL,HIGH,True,False,NORMAL,LOW,LOW,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,True,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,LOW,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,LOW,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,LOW,HIGH,HIGH,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,HIGH,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,HIGH,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,LOW,HIGH,LOW,NORMAL,NORMAL,LOW,False,False,NORMAL,HIGH,NORMAL,False
False,False,True,LOW,HIGH,LOW,NORMAL,NORMAL,LOW,False,False,NORMAL,HIGH,NORMAL,True
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
True,False,False,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,LOW,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False,False,NORMAL,LOW,NORMAL,False
False,True,False,LOW,HIGH,LOW,NORMAL,NORMAL,LOW,False,True,HIGH,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,LOW,HIGH,LOW,NORMAL,NORMAL,LOW,False,False,NORMAL,HIGH,NORMAL,False
False,True,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,HIGH,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,NORMAL,True,False,LOW,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,LOW,HIGH,LOW,NORMAL,NORMAL,LOW,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,HIGH,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,True,LOW,LOW,LOW,NORMAL,NORMAL,LOW,False,False,LOW,NORMAL,NORMAL,True
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,LOW,False
False,False,True,LOW,LOW,LOW,HIGH,NORMAL,LOW,False,False,LOW,LOW,NORMAL,True
False,False,False,HIGH,NORMAL,NORMAL,NORMAL,LOW,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,True,False,HIGH,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,LOW,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,LOW,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,LOW,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,LOW,HIGH,LOW,NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,HIGH,False
False,False,False,LOW,LOW,LOW,NORMAL,NORMAL,LOW,False,False,LOW,LOW,LOW,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,LOW,False
False,False,False,LOW,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,NORMAL,HIGH,LOW,False
False,False,False,NORMAL,HIGH,LOW,HIGH,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,LOW,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,LOW,LOW,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,NORMAL,True,False,LOW,LOW,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,True,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,HIGH,False
False,True,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,NORMAL,NORMAL,NORMAL,True
False,False,False,HIGH,LOW,HIGH,HIGH,NORMAL,HIGH,True,False,LOW,NORMAL,NORMAL,False
False,True,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,HIGH,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,LOW,False,True,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,LOW,False,False,HIGH,HIGH,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,HIGH,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,True,LOW,LOW,LOW,NORMAL,NORMAL,LOW,False,False,LOW,LOW,NORMAL,True
False,False,False,HIGH,LOW,HIGH,NORMAL,LOW,LOW,True,False,LOW,LOW,NORMAL,False
False,False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,HIGH,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,True,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,NORMAL,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,NORMAL,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,LOW,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,True,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,LOW,False,False,HIGH,HIGH,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,NORMAL,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,LOW,HIGH,True,False,NORMAL,NORMAL,NORMAL,False
False,True,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,True,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,True,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,HIGH,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,LOW,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,LOW,LOW,LOW,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,LOW,NORMAL,True
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,HIGH,False
False,False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,HIGH,HIGH,False
False,False,False,LOW,NORMAL,LOW,NORMAL,LOW,LOW,True,False,LOW,LOW,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,NORMAL,True,False,LOW,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,LOW,HIGH,HIGH,NORMAL,LOW,LOW,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,LOW,HIGH,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,NORMAL,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,False,False,NORMAL,LOW,NORMAL,False
False,False,True,LOW,LOW,NORMAL,NORMAL,NORMAL,LOW,False,False,LOW,NORMAL,NORMAL,True
False,False,True,LOW,HIGH,LOW,HIGH,NORMAL,LOW,False,False,NORMAL,HIGH,NORMAL,True
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,True,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,True,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,LOW,HIGH,HIGH,NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,HIGH,LOW,LOW,False
False,False,False,NORMAL,HIGH,LOW,NORMAL,NORMAL,NORMAL,False,False,HIGH,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,True,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,LOW,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,NORMAL,True,False,LOW,LOW,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,HIGH,False
False,False,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,True
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,LOW,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,HIGH,False
False,False,False,LOW,HIGH,LOW,NORMAL,NORMAL,LOW,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,True,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,True,LOW,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,LOW,HIGH,NORMAL,True
False,True,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,NORMAL,HIGH,NORMAL,LOW,NORMAL,True,False,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
