index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
120396,408-2753584-8117902,2006/6/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET392,SET392-KR-NP-L,Set,L,B09RKD8NGR,Shipped,1,INR,799,KALYAN,MAHARASHTRA,421201,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-KRZXHZ23VMAKE;Amazon PLCC Free-Financing Universal Merchant AAT-CZ6WQJLMP6SRC;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4;Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
81090,408-8531643-7873934,2005/6/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3368,JNE3368-KR-XXXL,kurta,3XL,B0828PD16L,Shipped,1,INR,471,Dombivli West,MAHARASHTRA,421202,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA;Amazon PLCC Free-Financing Universal Merchant AAT-TREXU6MY3SEMI;Amazon PLCC Free-Financing Universal Merchant AAT-RVL5KAXRIWHV2;Amazon PLCC Free-Financing Universal Merchant AAT-BS2QIL3ZUUJDC;Amazon PLCC Free-Financing Universal Merchant AAT-BD2QQYQLU3K3Q;Amazon PLCC Free-Financing Universal Merchant AAT-7Z5FYSWV55YJ6;Amazon PLCC Free-Financing Universal Merchant AAT-KQRYFJZLTA6E2;Amazon PLCC Free-Financing Universal Merchant AAT-F6SN46VZWQOQI;Amazon PLCC Free-Financing Universal Merchant AAT-GL6VKXK3MYVP4;Amazon PLCC Free-Financing Universal Merchant AAT-26CRLBGU7BZ4I;Amazon PLCC Free-Financing Universal Merchant AAT-EC3WUB2OYMZJY;Amazon PLCC Free-Financing Universal Merchant AAT-LLHTF3J4EFYUO;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
59664,405-3758258-6443503,05-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3522,JNE3522-KR-XXL,kurta,XXL,B08W9K3MXR,Shipped,1,INR,331,Thane,MAHARASHTRA,421204,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-4ZN7U6MMDFGWM;Amazon PLCC Free-Financing Universal Merchant AAT-PAWHL2EB33U42;Amazon PLCC Free-Financing Universal Merchant AAT-7WX4JYESZISLU;Amazon PLCC Free-Financing Universal Merchant AAT-CIX56SGGAWUYW;Amazon PLCC Free-Financing Universal Merchant AAT-DMQVBJASKTAHS;Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
111777,408-9721284-0237143,2006/12/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW024,NW024-TP-PJ-XL,Set,XL,B099NRSBJJ,Shipped,1,INR,560,KALYAN,MAHARASHTRA,421301,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C;Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG;Amazon PLCC Free-Financing Universal Merchant AAT-OKGJFROBK4ZB4;Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO;Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS;Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC;Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES;Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE;Amazon PLCC Free-Financing Universal Merchant AAT-5DVF2TMYR72D4;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
97551,404-7842808-5559542,06-23-22,Shipped - Returning to Seller,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XL,Western Dress,XL,B09SDXRYBG,Shipped,1,INR,735,KALYAN,MAHARASHTRA,421301,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-7IFG6TWAZNCBQ;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6;Amazon PLCC Free-Financing Universal Merchant AAT-UFMRPWCRGE2ZM;Amazon PLCC Free-Financing Universal Merchant AAT-SF4YGC5K3O574;Amazon PLCC Free-Financing Universal Merchant AAT-SUBB5QVZKACYG;Amazon PLCC Free-Financing Universal Merchant AAT-CF5ZF57364I7G;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
92143,404-8794492-7528354,06-28-22,Pending - Waiting for Pick Up,Merchant,Amazon.in,Standard,JNE3803,JNE3803-KR-M,kurta,M,B09K3TMCKY,Unshipped,1,INR,487,BHIWANDI,MAHARASHTRA,421302,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6;Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
122280,404-1710236-0596326,2006/5/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3627,JNE3627-KR-XL,kurta,XL,B08W2JV979,Shipped,1,INR,318,Kalyan,MAHARASHTRA,421306,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4;Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
67771,403-6077134-3405162,05-16-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-L,Western Dress,L,B09SDXFFQ1,Shipped,1,INR,771,AMBARNATH,MAHARASHTRA,421501,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM;Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY;Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
69324,405-7398156-0029957,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0089,J0089-TP-L,Top,L,B092CY182N,Shipped,1,INR,346,BADLAPUR,MAHARASHTRA,421503,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM;Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY;Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
118070,405-8762766-6201159,2006/8/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0094,J0094-KR-M,kurta,M,B089G1FCC7,Shipped,1,INR,568,NAGPUR,MAHARASHTRA,440022,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW;Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO;Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS;Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC;Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES;Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
57520,402-1769166-5864335,05-25-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0295,J0295-DR-L,Western Dress,L,B099NRSX6D,Shipped,1,INR,859,INDORE,MADHYA PRADESH,452001,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
60727,403-6751963-1810756,05-22-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XL,Western Dress,XL,B09SDXRYBG,Shipped,1,INR,771,INDORE,MADHYA PRADESH,452010,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-4ZN7U6MMDFGWM;Amazon PLCC Free-Financing Universal Merchant AAT-PAWHL2EB33U42;Amazon PLCC Free-Financing Universal Merchant AAT-7WX4JYESZISLU;Amazon PLCC Free-Financing Universal Merchant AAT-CIX56SGGAWUYW;Amazon PLCC Free-Financing Universal Merchant AAT-DMQVBJASKTAHS;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
99342,402-0476092-8109956,06-22-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0280,J0280-SKD-M,Set,M,B08QGKNC21,Shipped,1,INR,1463,Indore,MADHYA PRADESH,452016,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6;Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S;Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
