Fulfilment,Sales Channel ,ship-service-level,Style,Qty,currency,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,JNE3674,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3739,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET310,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3776,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0376,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3334,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5028,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3554,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3775,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3265,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0345,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0106,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET324,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3475,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3771,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SAR154,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET037,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3745,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3449,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3651,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3577,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,AN211,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3885,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET319,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3603,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0082,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0205,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0396,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET219,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0302,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3760,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3691,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3482,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3421,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3416,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3860,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3893,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW034,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2205,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0231,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3771,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM039,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET197,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET329,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0238,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET199,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3279,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3904,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3670,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0319,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET342,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2153,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1951,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2205,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET179,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0015,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3560,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3563,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3799,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5009,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET343,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3371,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0204,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0103,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0281,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3371,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0233,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW030,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3618,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3613,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3515,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3885,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET240,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM030,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET204,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3437,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0108,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0373,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET433,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3904,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET053,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3373,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3068,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3458,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3510,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3835,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET209,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET435,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3887,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET110,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET252,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3576,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET366,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3745,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3745,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3458,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3407,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3652,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET386,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET323,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5023,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET281,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET217,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3518,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3461,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3449,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3484,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3383,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET203,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0152,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3404,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET282,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET333,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW030,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET037,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3675,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0124,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3068,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0308,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0097,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW016,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0173,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0297,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2305,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0377,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0103,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET302,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3554,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3403,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0139,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3261,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0181,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET048,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET322,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0234,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3691,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET397,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0103,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET268,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET264,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2205,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3475,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3686,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0297,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET239,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3560,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0132,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3484,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET158,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3759,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0333,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW035,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW016,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM042,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET273,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3787,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET282,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0334,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3421,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM029,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET304,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET325,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0088,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET401,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3471,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3904,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3255,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET287,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5006,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3799,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET145,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET329,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET279,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0346,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3822,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,AN211,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM035,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3617,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET199,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0011,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0186,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET288,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET034,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5011,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET182,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3404,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3438,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3445,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3560,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3436,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3431,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET436,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3887,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3870,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW029,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET267,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3872,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3261,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET145,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0295,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3751,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0085,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET227,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0355,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,AN213,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3803,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3819,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3515,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3689,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3817,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0189,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3802,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3396,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3510,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET203,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3684,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5004,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3404,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3648,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0092,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3461,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3623,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3384,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5004,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0038,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0025,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3799,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3697,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3461,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET281,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0176,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0336,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3400,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3887,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3404,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0297,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET343,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3365,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3453,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET332,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3261,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2014,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0353,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3739,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0152,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET289,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3749,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET349,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3837,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2014,1,INR,IN,Easy Ship,False
