VENTMACH,PULMEMBOLUS,EXPCO2,PAP
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,NORMAL,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,True,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
LOW,False,ZERO,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,LOW
NORMAL,False,LOW,HIGH
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,ZERO,NORMAL
HIGH,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
LOW,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
LOW,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,ZERO,HIGH
LOW,False,HIGH,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,True,LOW,HIGH
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,ZERO,HIGH
HIGH,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,HIGH
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,True,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
LOW,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,HIGH
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,NORMAL,HIGH
NORMAL,True,LOW,HIGH
NORMAL,False,LOW,LOW
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,ZERO,NORMAL
LOW,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,HIGH
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
ZERO,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,NORMAL,HIGH
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
HIGH,True,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,True,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,HIGH,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
ZERO,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,LOW
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,True,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,True,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
HIGH,False,NORMAL,HIGH
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,True,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,True,LOW,HIGH
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
