VENTMACH,VENTTUBE,INTUBATION,EXPCO2,PVSAT,MINVOL,KINKEDTUBE,VENTALV,VENTLUNG,ARTCO2,SAO2,PRESS,CATECHOL,DISCONNECT,MINVOLSET,HISTORY
ZERO,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
LOW,ZERO,ONESIDED,LOW,LOW,NORMAL,False,NORMAL,ZERO,NORMAL,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,ZERO,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,ZERO,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,ONESIDED,NORMAL,LOW,ZERO,False,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,ZERO,False,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,True,NORMAL,False
NORMAL,LOW,ESOPHAGEAL,LOW,LOW,LOW,False,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,LOW,True
NORMAL,LOW,NORMAL,LOW,NORMAL,HIGH,False,HIGH,LOW,LOW,NORMAL,LOW,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,NORMAL,ZERO,NORMAL,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,True,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,HIGH,LOW,LOW,False,LOW,HIGH,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,HIGH,LOW,LOW,False,LOW,HIGH,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,True,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,NORMAL,ZERO,False,ZERO,ZERO,HIGH,NORMAL,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,HIGH,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
LOW,ZERO,ONESIDED,ZERO,LOW,NORMAL,False,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,False,LOW,False
NORMAL,LOW,ONESIDED,NORMAL,LOW,LOW,False,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,NORMAL,LOW,ZERO,False,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,NORMAL,ZERO,False,ZERO,ZERO,HIGH,NORMAL,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,HIGH,LOW,LOW,False,LOW,HIGH,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
HIGH,NORMAL,NORMAL,HIGH,LOW,LOW,False,LOW,HIGH,HIGH,LOW,HIGH,HIGH,True,HIGH,False
NORMAL,LOW,NORMAL,LOW,NORMAL,HIGH,False,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
HIGH,HIGH,NORMAL,HIGH,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,HIGH,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,ZERO,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
LOW,HIGH,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,LOW,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,NORMAL,ZERO,False,ZERO,ZERO,HIGH,NORMAL,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,ZERO,HIGH,HIGH,False,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH,False,LOW,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,NORMAL,HIGH,False,HIGH,LOW,LOW,NORMAL,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,NORMAL,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,ONESIDED,NORMAL,LOW,ZERO,False,LOW,LOW,HIGH,LOW,HIGH,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,ESOPHAGEAL,LOW,LOW,LOW,True,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,NORMAL,ZERO,NORMAL,LOW,NORMAL,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,NORMAL,HIGH,False,HIGH,LOW,LOW,NORMAL,HIGH,HIGH,False,LOW,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,True,ZERO,ZERO,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,ESOPHAGEAL,LOW,LOW,LOW,False,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,ZERO,ONESIDED,HIGH,LOW,NORMAL,False,NORMAL,ZERO,NORMAL,LOW,LOW,HIGH,True,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,NORMAL,HIGH,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL,False,NORMAL,True
NORMAL,LOW,ONESIDED,NORMAL,LOW,LOW,False,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
LOW,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,LOW,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,ONESIDED,LOW,LOW,NORMAL,False,NORMAL,ZERO,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
NORMAL,LOW,ESOPHAGEAL,NORMAL,LOW,ZERO,False,ZERO,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
LOW,HIGH,NORMAL,ZERO,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,NORMAL,False
HIGH,HIGH,NORMAL,LOW,LOW,ZERO,True,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,HIGH,False
HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,HIGH,False
NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,ZERO,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,True
NORMAL,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,ONESIDED,LOW,LOW,NORMAL,False,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,NORMAL,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,ZERO,ONESIDED,ZERO,LOW,ZERO,False,ZERO,NORMAL,HIGH,LOW,LOW,HIGH,True,NORMAL,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,ONESIDED,LOW,LOW,NORMAL,False,NORMAL,ZERO,NORMAL,LOW,ZERO,HIGH,False,NORMAL,False
HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,HIGH,False
NORMAL,LOW,NORMAL,HIGH,LOW,LOW,False,LOW,HIGH,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,LOW,ZERO,False,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,True,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,True,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,ZERO,HIGH,ZERO,False,HIGH,ZERO,LOW,HIGH,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,HIGH,NORMAL,False,HIGH,LOW,LOW,NORMAL,HIGH,HIGH,False,LOW,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL,False,LOW,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,HIGH,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH,False,HIGH,LOW,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
LOW,ZERO,NORMAL,HIGH,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,LOW,False
LOW,ZERO,ESOPHAGEAL,LOW,LOW,LOW,False,LOW,ZERO,HIGH,LOW,ZERO,HIGH,False,LOW,False
NORMAL,LOW,ONESIDED,LOW,LOW,NORMAL,False,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,ZERO,NORMAL,HIGH,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,ESOPHAGEAL,NORMAL,LOW,ZERO,False,ZERO,LOW,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,ZERO,LOW,ZERO,False,ZERO,ZERO,LOW,LOW,NORMAL,HIGH,False,NORMAL,False
HIGH,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,HIGH,False
HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,NORMAL,False,HIGH,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,True,NORMAL,False
