VENTTUBE,INSUFFANESTH,PVSAT,PAP,HREKG,KINKEDTUBE,FIO2,SAO2,BP
LOW,True,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
ZERO,False,HIGH,LOW,LOW,False,NORMAL,HIGH,NORMAL
LOW,True,HIGH,NORMAL,LOW,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,True,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
ZERO,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,NORMAL,NORMAL,LOW,False,LOW,NORMAL,NORMAL
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,True,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,True,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
NORMAL,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,True,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
HIGH,False,NORMAL,NORMAL,HIGH,False,LOW,NORMAL,LOW
ZERO,False,HIGH,NORMAL,NORMAL,False,NORMAL,HIGH,HIGH
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,LOW,LOW,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,HIGH,LOW,False,NORMAL,NORMAL,HIGH
LOW,False,LOW,HIGH,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,LOW,LOW,HIGH
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,True,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,True,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
ZERO,False,HIGH,NORMAL,NORMAL,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,LOW,LOW,LOW
HIGH,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,LOW,False,LOW,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,NORMAL
NORMAL,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,LOW,HIGH,False,NORMAL,LOW,LOW
LOW,True,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,LOW,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,True,LOW,NORMAL,HIGH
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,HIGH,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
ZERO,False,HIGH,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,NORMAL,False,LOW,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
ZERO,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,LOW,NORMAL,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,NORMAL,NORMAL,LOW,False,LOW,NORMAL,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,HIGH
NORMAL,False,LOW,NORMAL,HIGH,False,LOW,LOW,NORMAL
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
ZERO,False,LOW,NORMAL,HIGH,False,LOW,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,LOW,False,LOW,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,True,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,True,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,NORMAL
HIGH,False,HIGH,NORMAL,NORMAL,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,NORMAL,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,HIGH,False,LOW,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,LOW,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,NORMAL,NORMAL,NORMAL,False,LOW,NORMAL,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,LOW,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,LOW
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,LOW,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,LOW,HIGH,False,NORMAL,LOW,LOW
LOW,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,NORMAL
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,LOW,LOW,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
NORMAL,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,NORMAL,NORMAL,LOW,False,LOW,NORMAL,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,NORMAL
LOW,False,LOW,LOW,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,NORMAL,NORMAL,LOW,False,LOW,NORMAL,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,HIGH
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
ZERO,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,NORMAL,True,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,LOW,HIGH,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,HIGH
LOW,False,HIGH,NORMAL,NORMAL,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,LOW,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,LOW,LOW,NORMAL
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,True,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,False,LOW,HIGH,LOW,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
HIGH,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,LOW
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
ZERO,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,NORMAL
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,LOW,HIGH,True,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,NORMAL,False,NORMAL,NORMAL,NORMAL
ZERO,False,HIGH,LOW,LOW,False,NORMAL,HIGH,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
ZERO,False,HIGH,HIGH,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,HIGH,LOW,False,NORMAL,HIGH,NORMAL
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,LOW,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,True,LOW,LOW,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,HIGH,LOW,False,NORMAL,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
HIGH,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
ZERO,True,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
