Order ID,Fulfilment,Sales Channel ,ship-service-level,currency,ship-country,fulfilled-by,Unnamed: 22
408-5595751-2124347,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-4699587-2093942,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3884759-2021910,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0364225-6057943,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0364225-6057943,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3939245-3074709,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7912727-3415527,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4339338-7143531,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9425990-4829948,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7306374-1911528,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2679338-6028343,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2312925-6266723,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7264008-6993912,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7264008-6993912,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0709549-6623523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5654993-3370720,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1453204-0146733,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1453204-0146733,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2962637-5760307,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0405725-7338761,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7584878-1189928,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9307740-1804317,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-3056937-6517164,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0607080-5429968,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8572903-6502717,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4008463-3177167,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4466894-2683563,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-2990918-5865913,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4514676-6892340,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3863655-8177923,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3946470-9365149,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3946470-9365149,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2596631-2190740,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0897414-0432354,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-8828515-9725167,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6660546-3573965,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4731054-0784313,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0076566-5511567,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0076566-5511567,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5731603-9188331,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-7801591-8025944,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-5116201-2929159,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6486291-3031559,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-7979803-3722710,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1516962-5402724,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1824595-6249144,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0846492-5145960,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8404376-3666752,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3200644-1649107,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9129385-6917938,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3591586-4982744,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2505891-3897925,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-5861940-9510716,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8468924-6632328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6713473-7506707,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2917835-4111508,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3492855-1401103,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0323138-1141115,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1059891-8800321,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1059891-8800321,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4806321-0943524,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2989709-7359567,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-4391556-4992340,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1116444-6882728,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-3838241-0630749,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4471106-2773108,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8304283-9398750,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2023517-2603565,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8554357-3830730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4873487-9404327,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1770055-8810738,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1770055-8810738,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0176991-7320338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4576441-1741963,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-5638939-9169942,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0392249-7892323,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7645755-0677952,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0203885-2989156,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2868816-4405129,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1842134-0689936,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5243312-5649120,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8552971-3518737,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9836270-6844301,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1141202-0720300,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1141202-0720300,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-7379296-5620349,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-8381783-6757916,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6254187-7865140,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4224673-5416320,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6196377-2177922,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0241538-5161172,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4733673-6845926,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6562759-4468325,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5596145-5151522,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5596145-5151522,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5596145-5151522,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9319408-2730733,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8135423-4778725,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-3565045-8322733,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4869029-2295555,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-5056887-0540350,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3139802-6319544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4493683-1269162,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0245680-9365945,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9563849-8305110,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0340746-8021146,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-8927656-8360344,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-3313991-1647526,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7605234-2616357,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9764969-2929956,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0362249-3769902,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2305302-2472308,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6761547-9506743,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6761547-9506743,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9611928-0778751,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6855419-5633968,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6307776-0645112,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1381062-8117158,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3409979-3686701,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3152186-9749161,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-5222243-0609159,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3766529-0479569,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3451911-0916365,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-5313369-7361135,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9691523-3185936,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6941037-3923535,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0165724-9272309,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7469918-8212333,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-3627714-9705927,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7965139-5811500,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0360760-8611553,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4289303-0883530,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4693504-8655544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2993364-3493910,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4499072-9513946,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4499072-9513946,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1431311-8976333,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1431311-8976333,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7309938-1704340,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8245760-3488339,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6845732-2811548,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9614435-1104356,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-2305500-1987535,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-2305500-1987535,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6533947-8379531,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6886678-6158709,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0547664-9399519,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1060507-8564366,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3321300-6371558,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1387386-4408363,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0383314-7065118,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2125297-9360328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1899169-5729152,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5310777-8334740,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4248789-0275518,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6201831-3925943,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6229189-6697906,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-9993231-7131537,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-3453290-7127557,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5204312-2869913,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-8889612-3197901,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3290624-6325947,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6306587-6141136,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-5224429-1546721,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-2863418-3669905,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1532691-9561114,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8639214-6240350,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4716863-0201101,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9121225-2035509,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6084678-5032333,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-2098843-0919525,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-2098843-0919525,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-7844036-1725918,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-7647927-1706704,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7169909-0417962,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-9717860-1933169,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-2613130-5337164,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2038602-3755523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-6678870-4426700,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5157218-7300327,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5157218-7300327,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5157218-7300327,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5157218-7300327,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4013598-6666739,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7136480-6516321,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-2876929-8438709,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-2876929-8438709,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-8760153-8355509,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-9534786-1850738,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-2317555-4819529,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-7329395-3683569,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7523180-2397117,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7523180-2397117,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-2211725-2338728,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8373387-0222763,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0228362-7632306,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2038758-7857908,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-5565642-5101967,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3032148-6253931,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6889628-8784336,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9669743-7021917,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5666989-4979507,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4820384-5833914,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1512625-6711567,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-0321064-0114758,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1785577-5677904,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1785577-5677904,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8709637-9862743,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7213240-9361966,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6444646-5026726,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9275242-4227537,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-8462207-8001108,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8394184-2041130,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9585706-7137958,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-2318484-7456366,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9196532-2004307,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4308777-7096341,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0971489-3403525,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6424686-6109921,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9103485-0721117,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1983337-6263566,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8570950-2589916,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7390533-8802726,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-3430013-6526731,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-6339484-5388354,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7929814-3735517,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2645108-1496369,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3731502-7857925,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-3511019-0686701,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-9406942-7689944,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2260710-2618722,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-2712438-1922711,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1433664-3885126,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-0346443-7013922,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-3714882-6351514,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5302387-9641120,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7179408-4489137,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4702272-9681914,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-5492376-5851549,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7091057-6602702,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1778116-0488333,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2053576-1097917,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8259039-0769120,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0313954-5035543,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-5978982-1590741,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-3440464-2578724,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6903990-6033964,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7235923-6765945,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9355576-3981140,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9355576-3981140,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-4929125-7692311,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3153253-5683551,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0142755-3386768,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9411228-4543509,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2132537-5297937,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8484982-9864308,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-9687259-6997108,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0222206-7421900,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9260143-1536319,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-7905121-4719525,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-3096238-4155557,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8624646-7008359,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-7210584-1742720,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-3415565-8948346,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4404733-0917907,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9209130-8848340,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8350787-3191523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1635718-4084320,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0052519-9596354,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-3880450-5337144,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0515372-7539501,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0515372-7539501,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0742259-6996326,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9897959-5773903,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2333489-5713108,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-2979134-3684334,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0896415-9394760,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-2289900-8430768,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6720597-6729142,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0860776-7106743,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4042937-3794722,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5443635-9313910,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-3831821-0274731,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3521253-0935516,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6822745-4252355,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7463528-5105131,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1175509-3683523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2316532-8445102,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1984714-9172329,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9833391-0989957,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6904541-4963517,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-8392488-8238734,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2810520-2141130,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7652792-2757946,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
