Fulfilment,Sales Channel ,ship-service-level,currency,ship-postal-code,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,INR,411047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,781011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,334403,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,620002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,221003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400042,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533106,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462026,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400703,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,522601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411046,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,206001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,676121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,676121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,249193,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673631,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411040,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,845438,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600040,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,275102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,671123,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,522101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,562149,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,786610,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,562110,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,422008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500029,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,605008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,690105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,520008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700108,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700108,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400063,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,607802,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400610,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,795004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,784125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,416008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,365430,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,431401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560087,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462044,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,683101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,520015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,691523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401209,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,143001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560065,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,131001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400703,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403708,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,792122,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,416007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560041,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,224001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,824101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,577228,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,370001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,625001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,263139,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,360002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,431001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,248001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,147001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400615,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,690559,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,602106,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,247667,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,853202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,853202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,384315,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,147103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,394105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,263637,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,753014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682041,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,410401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,531151,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,795004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,573201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,685586,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,382460,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,734014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,502300,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560083,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,202001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,751025,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400615,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,123029,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,563122,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,632009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,635109,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,827012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400054,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,394327,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,620020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401208,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,781308,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560040,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600096,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,580023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560098,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403602,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600116,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,826001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,580023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,841428,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,744101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,784105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,689653,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,503125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122051,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,591307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,440001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,384002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,131001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,131001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,521001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,521001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,686587,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400080,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,361001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,846001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,637211,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,263153,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,795001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,121005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,573201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,271002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,124507,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,635110,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,625004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,835223,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600083,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,282001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,160008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,797112,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,144003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,190006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,751016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,224229,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,577002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,733207,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,305901,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,516390,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400703,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,396445,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,591307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,140301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,785670,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462026,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,121009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,711102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,301001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,301001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,413001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,509375,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,509375,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,395017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,678551,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,503111,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,152002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400615,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110092,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,247001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,221005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,671314,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462044,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600126,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,713301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110063,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110063,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,393002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,626101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,263139,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,263139,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380051,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380051,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380051,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,641041,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403722,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,627113,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,431606,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,503235,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,587102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,492001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,711202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,229206,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,180005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,516360,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,263148,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,827012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500089,IN,Easy Ship,False
