Fulfilment,Sales Channel ,ship-service-level,Style,Category,Size,currency,Amount,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,SET145,Set,M,INR,788,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0331,kurta,L,INR,832,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3892,Top,XXL,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,Top,XXL,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3691,Top,3XL,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,XXL,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0297,Top,3XL,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET154,Set,L,INR,832,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0152,Western Dress,L,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,XXL,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,XXL,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET396,Set,S,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,S,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5014,kurta,3XL,INR,665,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET396,Set,M,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,L,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,Set,S,INR,1149,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET282,Set,XXL,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET254,Set,XXL,INR,886,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,M,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,M,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,Set,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,S,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,3XL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,S,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET197,Set,XXL,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,Set,L,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET396,Set,S,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3865,Top,XL,INR,513,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,M,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET343,Set,XS,INR,850,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0342,Top,3XL,INR,665,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0340,Top,S,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0354,kurta,L,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,M,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET285,Set,S,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET304,Set,S,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3708,Top,M,INR,749,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0332,Western Dress,XL,INR,668,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET394,Set,M,INR,1096,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,Set,L,INR,1149,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET347,Set,XL,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,L,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3618,kurta,M,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0231,Set,3XL,INR,1238,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET374,Set,M,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,Set,XL,INR,605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,M,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0342,Top,XS,INR,665,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3691,Top,XL,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0106,Western Dress,XXL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET310,Set,M,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET300,Set,XL,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3068,kurta,M,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,Western Dress,3XL,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,3XL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3457,kurta,S,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,Set,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,3XL,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0135,Set,3XL,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET320,Set,S,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3334,kurta,L,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET217,Set,XXL,INR,786,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,Western Dress,XXL,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3465,kurta,XXL,INR,523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,Western Dress,S,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0176,Top,3XL,INR,387,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET383,Set,L,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,Western Dress,3XL,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0159,Western Dress,XS,INR,579,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,Set,L,INR,1149,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,Set,XL,INR,605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,Set,3XL,INR,1238,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,3XL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0118,Top,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3758,kurta,M,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3880,Western Dress,L,INR,581,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0296,Western Dress,M,INR,519,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,S,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0343,Western Dress,S,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET135,Set,3XL,INR,646,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3838,kurta,XXL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0293,Western Dress,S,INR,450,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0120,Top,M,INR,365,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET383,Set,M,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0062,Western Dress,L,INR,475,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET386,Set,M,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,Top,M,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3776,kurta,M,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0376,Set,M,INR,1063,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,Set,M,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET383,Set,M,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET410,Set,3XL,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3645,Top,XL,INR,493,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,Western Dress,L,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET239,Set,XXL,INR,693,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,Western Dress,S,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET383,Set,XXL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3769,kurta,XL,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,M,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3616,kurta,XS,INR,320,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3467,kurta,M,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,kurta,M,INR,355,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET254,Set,M,INR,886,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3407,kurta,L,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,kurta,L,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3522,kurta,L,INR,331,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3395,kurta,M,INR,333,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET375,Set,S,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0196,Top,L,INR,446,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0344,Top,L,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0338,Western Dress,L,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,Western Dress,M,INR,741,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3480,kurta,L,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET397,Set,M,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3767,kurta,M,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3429,kurta,M,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0185,Ethnic Dress,M,INR,766,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3636,kurta,XL,INR,459,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3887,kurta,XXL,INR,526,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2171,kurta,XXL,INR,524,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3729,kurta,S,INR,333,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,Set,M,INR,631,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,Set,3XL,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET358,Set,3XL,INR,1477,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET310,Set,3XL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET386,Set,M,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3611,kurta,XL,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3787,kurta,S,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET393,Set,M,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET285,Set,XL,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3870,Western Dress,S,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,S,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,Set,M,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3764,kurta,XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,Set,M,INR,605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3261,kurta,L,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,L,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,Western Dress,L,INR,791,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0295,Western Dress,XXL,INR,859,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,Set,L,INR,1238,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,Western Dress,L,INR,741,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET293,Set,XL,INR,736,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0002,Set,XXL,INR,2372,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,Set,S,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,kurta,XXL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,kurta,XS,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET329,Set,XXL,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3781,kurta,L,INR,432,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET219,Set,S,INR,655,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0164,Ethnic Dress,3XL,INR,373,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,Western Dress,3XL,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3870,Western Dress,3XL,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3865,Top,M,INR,513,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3311,kurta,L,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,Set,XXL,INR,1523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3620,kurta,XL,INR,325,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET328,Set,M,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5023,kurta,L,INR,777,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,kurta,XS,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,kurta,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0293,Western Dress,M,INR,450,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,XL,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0308,Western Dress,XXL,INR,665,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW005,Set,M,INR,579,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0295,Western Dress,M,INR,859,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3881,Western Dress,S,INR,825,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,XL,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0344,Top,M,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XS,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3822,kurta,3XL,INR,449,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3517,kurta,XXL,INR,451,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0134,Set,M,INR,729,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET037,Set,XXL,INR,612,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3645,Top,XL,INR,493,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0143,Set,S,INR,645,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3465,kurta,XL,INR,523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET319,Set,S,INR,949,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET378,Set,XXL,INR,1299,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0209,Ethnic Dress,L,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0127,Set,S,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0234,Set,M,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0236,Set,M,INR,949,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,Set,XXL,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0134,Set,3XL,INR,729,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET240,Set,3XL,INR,579,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2131,kurta,L,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0308,Western Dress,XL,INR,665,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0340,Top,S,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET275,Set,XL,INR,630,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,3XL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3752,kurta,3XL,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0344,Top,M,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET374,Set,M,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0097,kurta,M,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3761,kurta,XXL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0399,Western Dress,XL,INR,791,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3865,Top,XL,INR,513,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3458,kurta,L,INR,380,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3686,Top,S,INR,425,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2199,kurta,XL,INR,359,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3625,Western Dress,L,INR,434,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET295,Set,S,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0006,Ethnic Dress,XL,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0354,kurta,M,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,kurta,3XL,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5023,kurta,3XL,INR,777,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0234,Set,3XL,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3739,kurta,M,INR,459,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0297,Top,XXL,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3654,Top,XXL,INR,371,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3640,Top,XXL,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5032,kurta,L,INR,811,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3363,kurta,6XL,INR,764,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET347,Set,L,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,Set,S,INR,1523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XS,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3607,kurta,XXL,INR,477,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3660,Top,M,INR,371,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET239,Set,S,INR,693,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5004,kurta,L,INR,709,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET209,Set,3XL,INR,523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3620,kurta,S,INR,325,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0355,kurta,S,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3068,kurta,XL,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET328,Set,S,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0396,Western Dress,XXL,INR,859,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,Western Dress,L,INR,741,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0105,Western Dress,L,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET307,Set,S,INR,736,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,XL,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0164,Ethnic Dress,S,INR,373,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET383,Set,3XL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3639,Top,M,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3695,kurta,XL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0009,Set,XXL,INR,854,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET317,Set,XXL,INR,1199,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0085,Top,M,INR,346,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET378,Set,XXL,INR,1299,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,L,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3261,kurta,L,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET339,Set,L,INR,736,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET198,Set,L,INR,587,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,Set,M,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET343,Set,M,INR,850,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET369,Set,3XL,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,Set,XXL,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET377,Set,XS,INR,1068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3904,Western Dress,L,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0295,Western Dress,S,INR,859,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW014,Set,M,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,Western Dress,3XL,INR,825,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3422,kurta,XXL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0304,Top,XL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0151,kurta,3XL,INR,477,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET138,Set,L,INR,803,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,kurta,L,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,Set,XL,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,kurta,S,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,Top,XXL,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0340,Top,S,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0127,Set,L,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0119,Top,L,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3835,kurta,L,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET224,Set,XL,INR,1132,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET366,Set,XS,INR,1438,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3452,kurta,XXL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,kurta,XS,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET386,Set,M,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET377,Set,XS,INR,1068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3641,Top,XXL,INR,354,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3560,kurta,3XL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET398,Set,L,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET398,Set,L,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,Western Dress,L,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3799,kurta,XL,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3371,kurta,M,INR,353,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3452,kurta,M,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,Set,M,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,kurta,3XL,INR,355,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3530,kurta,3XL,INR,356,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3452,kurta,3XL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0294,Top,XS,INR,377,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,Western Dress,3XL,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,Western Dress,M,INR,741,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0209,Ethnic Dress,L,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,Western Dress,L,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0196,Top,L,INR,446,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET398,Set,M,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0164,Ethnic Dress,L,INR,373,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3449,kurta,S,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW030,Set,S,INR,582,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,Set,M,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5022,kurta,XL,INR,777,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,Western Dress,L,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0345,Set,L,INR,478,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0025,Western Dress,XS,INR,566,IN,Easy Ship,False
