index,Order ID,Date,Style,SKU,ASIN,ship-city,ship-state
68232,402-5616043-8073112,05-16-22,SET219,SET219-KR-PP-XXXL,B08B3Y6ZXM,Bangalore,KARNATAKA
68241,402-5333431-1513106,05-16-22,SET433,SET433-KR-NP-XXXL,B09TH8T4GM,BENGALURU,KARNATAKA
68242,402-5333431-1513106,05-16-22,JNE3878,JNE3878-KR-XXXL,B09TH851W5,BENGALURU,KARNATAKA
68244,406-2282780-3869130,05-16-22,J0340,J0340-TP-S,B0986XTYKD,DEHRADUN,UTTARAKHAND
68247,404-4715339-2529938,05-16-22,J0337,J0337-TP-XS,B0986XRKNX,BENGALURU,KARNATAKA
68250,408-0843731-2842723,05-16-22,JNE3905,JNE3905-DR-M,B09YYRG28X,PUNE,MAHARASHTRA
68251,403-6695507-8541118,05-16-22,JNE3563,JNE3563-KR-XXXL,B09HMXZTKD,BENGALURU,KARNATAKA
68256,406-4087866-1657948,05-16-22,SET389,SET389-KR-NP-XXL,B09KXTVXM9,HYDERABAD,TELANGANA
68257,406-3051093-4085158,05-16-22,JNE3905,JNE3905-DR-XXL,B09YYR23XR,NAVI MUMBAI,MAHARASHTRA
68258,408-9896955-4229104,05-16-22,J0185,J0185-DR-S,B091Y9VMNP,GURGAON,HARYANA
68260,408-1043907-0275515,05-16-22,J0244,J0244-SKD-L,B0925WM8Z6,Ahmedabad,Gujarat
68261,408-8029847-3949907,05-16-22,JNE3797,JNE3797-KR-A-S,B09TH4H7T2,BENGALURU,KARNATAKA
68262,171-3176630-5429124,05-16-22,SET116,SET116-KR-NP-M,B082Z3CMJ6,IMPHAL,MANIPUR
68263,407-6917697-8949140,05-16-22,SET325,SET325-KR-NP-L,B09K3X1ZY1,NEW DELHI,DELHI
68267,402-6873937-6047533,05-16-22,J0164,J0164-DR-XXXL,B08QGNBZ4C,GURUGRAM,HARYANA
68271,407-7520261-9117128,05-16-22,JNE3487,JNE3487-KR-XS,B08RP252MK,BHAWANI MANDI,RAJASTHAN
68272,405-2408767-0262751,05-16-22,J0153,J0153-DR-L,B08N49HFRG,MUMBAI,MAHARASHTRA
68274,406-0035049-1581119,05-16-22,J0332,J0332-DR-XS,B09LM82F69,BHARUCH,Gujarat
68276,405-3938435-3408313,05-16-22,JNE3797,JNE3797-KR-XS,B09SDY9SQ6,BARDEZ,GOA
68278,404-0434623-2896304,05-16-22,J0346,J0346-SET-S,B0983DV4F1,AHMEDABAD,Gujarat
68280,403-4665163-6213931,05-16-22,JNE3797,JNE3797-KR-XL,B09SDXRYBG,BENGALURU,KARNATAKA
68283,403-8170599-0981152,05-16-22,J0131,J0131-KR-A-M,B08TZQBTMC,Chirang,ASSAM
68284,404-1497547-8750706,05-16-22,SET363,SET363-KR-NP-XXXL,B09TH37FXC,BHOPAL,MADHYA PRADESH
68286,171-3328280-6028314,05-16-22,SET396,SET396-KR-PP-XXXL,B09TH5ZYPD,wazirganj,UTTAR PRADESH
68287,406-4942986-1716364,05-16-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,FAZILKA,PUNJAB
68288,403-3996382-2989952,05-16-22,J0413,J0413-DR-L,B09TY289H8,Vadakara,KERALA
68297,403-9209809-9992315,05-16-22,J0236,J0236-SKD-M,B08ZYP5VBV,VIJAYAWADA,ANDHRA PRADESH
68300,404-1237441-1705109,05-16-22,JNE3869,JNE3869-DR-XXXL,B09RK757KM,MUMBAI,MAHARASHTRA
68301,404-1237441-1705109,05-16-22,JNE3860,JNE3860-DR-XXXL,B09SDYFGMR,MUMBAI,MAHARASHTRA
68306,406-0459716-3069150,05-16-22,J0308,J0308-DR-XL,B099NS3FWG,PUNE,MAHARASHTRA
68310,407-0365515-1241163,05-16-22,SET343,SET343-KR-NP-M,B09NDK1LZ3,PUNE,MAHARASHTRA
68316,407-7441789-6862732,05-16-22,J0118,J0118-TP-XXXL,B08N43MK22,KURAOLI,UTTAR PRADESH
68317,408-0945399-6741113,05-16-22,J0094,J0094-KR-M,B089G1FCC7,OTTAPPALAM,KERALA
68318,405-8939169-5861907,05-16-22,SET398,SET398-KR-PP-XS,B09RPCWKJW,GURUGRAM,HARYANA
68322,407-6609409-0833103,05-16-22,JNE3365,JNE3365-KR-1052-A-XL,B07WV4M3RF,PULGAON,MAHARASHTRA
68324,405-3273896-6365148,05-16-22,SET408,SET408-KR-NP-XXXL,B09RKF7PZB,NAVI MUMBAI,MAHARASHTRA
68325,405-3273896-6365148,05-16-22,JNE3515,JNE3515-KR-XXXL,B098126Y6Q,NAVI MUMBAI,MAHARASHTRA
68326,405-3273896-6365148,05-16-22,JNE3487,JNE3487-KR-XXXL,B08RP2HWM6,NAVI MUMBAI,MAHARASHTRA
68330,171-8367417-3789127,05-16-22,JNE3870,JNE3870-DR-XXXL,B09RK7CGHJ,HYDERABAD,TELANGANA
68333,402-6784614-3889968,05-16-22,SET342,SET342-KR-NP-N-XL,B09Q19BQCF,Thane,MAHARASHTRA
68334,403-3433845-1228355,05-16-22,SET378,SET378-KR-NP-XL,B09RKDQ8F1,VIJAYAWADA,ANDHRA PRADESH
68340,405-5731775-4117912,05-16-22,J0041,J0041-SET-XS,B089G2JV7X,BENGALURU,KARNATAKA
68341,402-5753719-1166709,05-16-22,JNE3905,JNE3905-DR-XL,B09YYPWNT8,NAGPUR,MAHARASHTRA
68348,406-5542691-0650703,05-16-22,JNE3801,JNE3801-KR-XL,B09SDYL6L1,VILLUPURAM,TAMIL NADU
68351,403-2388311-1145909,05-16-22,SET217,SET217-KR-PP-M,B089B19HGM,MURADNAGAR,UTTAR PRADESH
68352,403-2388311-1145909,05-16-22,J0077,J0077-SKD-S,B08YNTF3X3,MURADNAGAR,UTTAR PRADESH
68353,404-5649550-8212343,05-16-22,SET282,SET282-KR-PP-S,B09CTBFKGS,GURUGRAM,HARYANA
68361,408-3619328-2945115,05-16-22,J0117,J0117-TP-S,B08N48MV3R,MUMBAI,MAHARASHTRA
68365,171-5681027-7709946,05-16-22,JNE3487,JNE3487-KR-L,B08RP29G54,THANE,MAHARASHTRA
68367,408-0500035-9099511,05-16-22,MEN5009,MEN5009-KR-XXXL,B08YYZWV9C,THIRUVANANTHAPURAM,KERALA
68370,171-4674216-1281960,05-16-22,NW039,NW039-TP-SR-S,B09M76WLGL,MOHALI,PUNJAB
68371,171-1140075-1656368,05-16-22,JNE3905,JNE3905-DR-XXL,B09YYR23XR,Mumbai,MAHARASHTRA
68372,407-3922162-5650742,05-16-22,J0117,J0117-TP-S,B08N48MV3R,MUMBAI 400005,MAHARASHTRA
68381,403-2317781-4205964,05-16-22,SET356,SET356-KR-NP-M,B09QJ4D21Y,DEHRADUN,UTTARAKHAND
68383,407-6523660-0222729,05-16-22,J0244,J0244-SKD-S,B0925VJFP1,BAREILLY,UTTAR PRADESH
68385,402-4160232-6312350,05-16-22,J0104,J0104-KR-XXL,B08BJSCT99,Hyderabad,TELANGANA
68386,402-4160232-6312350,05-16-22,SET144,SET144-KR-NP-XXL,B0822SW3QS,Hyderabad,TELANGANA
68387,402-4160232-6312350,05-16-22,JNE3273,JNE3273-KR-XXL,B07R5X9V7R,Hyderabad,TELANGANA
68389,402-6823844-5707512,05-16-22,MEN5010,MEN5010-KR-XXXL,B08YZ1GTG5,CHELAKKARA,KERALA
68390,402-6823844-5707512,05-16-22,MEN5025,MEN5025-KR-XXXL,B08YYQS8FH,CHELAKKARA,KERALA
68401,402-1541518-9896302,05-16-22,J0379,J0379-SKD-XXL,B09M6TWZ95,KOTTARAM,TAMIL NADU
68407,405-8906352-4133128,05-16-22,NW015,NW015-TP-PJ-S,B0922SCDFN,GUWAHATI,ASSAM
68408,405-8906352-4133128,05-16-22,NW012,NW012-TP-PJ-S,B0922T13R1,GUWAHATI,ASSAM
68410,405-5823390-2945158,05-16-22,J0341,J0341-DR-S,B099NR7612,Pune,MAHARASHTRA
68413,404-1420786-7445153,05-16-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,Hyderabad,TELANGANA
68414,405-9151084-2970744,05-16-22,PJNE3373,PJNE3373-KR-N-5XL,B09LD35DZ3,BOOTHAPANDI,TAMIL NADU
68417,402-9152615-2554722,05-16-22,J0302,J0302-DR-XS,B099NTMTR8,Mumbai,MAHARASHTRA
68418,405-4732270-3869915,05-16-22,JNE3659,JNE3659-TP-N-M,B08ZH99ND2,BERHAMPUR,ODISHA
68420,404-7876455-6834727,05-16-22,JNE3861,JNE3861-DR-XL,B09SDZ14KR,BENGALURU,KARNATAKA
68425,406-1927275-2274736,05-16-22,JNE3800,JNE3800-KR-XXXL,B09SDZ64HF,AURANGABAD,MAHARASHTRA
68426,405-4206801-3595527,05-16-22,J0302,J0302-DR-XS,B099NTMTR8,HYDERABAD,TELANGANA
68430,404-4407753-4529914,05-16-22,JNE3821,JNE3821-KR-XXXL,B09LV231YV,HYDERABAD,TELANGANA
68432,407-6792043-2994746,05-16-22,J0345,J0345-SET-L,B099NHRRMT,MUMBAI,MAHARASHTRA
68434,403-7500617-0678737,05-16-22,SET328,SET328-KR-NP-S,B09K3FG237,HYDERABAD,TELANGANA
68438,404-2534303-7993103,05-16-22,SET183,SET183-KR-DH-M,B08B3Z2YY3,MANDI,HIMACHAL PRADESH
68440,407-6234152-7327560,05-16-22,JNE3861,JNE3861-DR-XL,B09SDZ14KR,ADALAJ,Gujarat
68441,403-4916847-8117917,05-16-22,JNE3798,JNE3798-KR-L,B09SDX13G7,SECUNDERABAD,TELANGANA
68442,404-0564502-7775526,05-16-22,JNE3530,JNE3530-KR-XXXL,B09HMYJVZR,MUZAFFARNAGAR,UTTAR PRADESH
68443,408-6341492-0042713,05-16-22,J0341,J0341-DR-XXXL,B099NSQP4Z,ANANTAPUR,ANDHRA PRADESH
68446,405-1896590-8476315,05-16-22,J0010,J0010-LCD-XS,B08BJQVTHS,GURUGRAM,HARYANA
68447,402-9370245-9461103,05-16-22,JNE3689,JNE3689-TU-M,B094FH94ZQ,TIRUCHIRAPPALLI,TAMIL NADU
68450,406-0850541-4390719,05-16-22,JNE3797,JNE3797-KR-A-S,B09TH4H7T2,BENGALURU,KARNATAKA
68452,171-3582341-9418710,05-16-22,JNE3730,JNE3730-KR-XXL,B09HM2DMSZ,SATNA,MADHYA PRADESH
68453,171-3582341-9418710,05-16-22,JNE3479,JNE3479-KR-XXL,B08N19VQNW,SATNA,MADHYA PRADESH
68456,404-3948563-6186764,05-16-22,JNE3670,JNE3670-TU-XXL,B0943JL3P8,Navi Mumbai,MAHARASHTRA
68457,408-2248898-5105939,05-16-22,J0180,J0180-DR-XXXL,B08V191THX,AHMEDABAD,Gujarat
68458,408-2248898-5105939,05-16-22,JNE3793,JNE3793-KR-XXXL,B09NQ7PCW9,AHMEDABAD,Gujarat
68461,402-1263865-4017965,05-16-22,JNE3861,JNE3861-DR-XL,B09SDZ14KR,THANE,MAHARASHTRA
68462,406-2349549-2925132,05-16-22,JNE3765,JNE3765-KR-XS,B09K3W8FYH,Guntakal,ANDHRA PRADESH
68463,406-2349549-2925132,05-16-22,JNE3769,JNE3769-KR-XS,B09K3VPYMT,Guntakal,ANDHRA PRADESH
68466,407-4762528-2744366,05-16-22,J0119,J0119-TP-L,B08RYQQD6Z,NOIDA,UTTAR PRADESH
68470,404-6074040-6662768,05-16-22,J0005,J0005-DR-L,B08B3Y3VHQ,Kandivali East Mumbai,MAHARASHTRA
68478,404-0637271-2795527,05-16-22,J0153,J0153-DR-XXXL,B08N3Y1RLL,PUNE,MAHARASHTRA
68481,406-0459421-8720315,05-16-22,JNE3798,JNE3798-KR-XXXL,B09SDYHWLW,PANSEMAL,MADHYA PRADESH
68482,408-5972578-7836356,05-16-22,MEN5032,MEN5032-KR-XXL,B08YZ138QZ,HYDERABAD,TELANGANA
68483,408-4544003-2473905,05-16-22,JNE3798,JNE3798-KR-A-L,B09TH7GXJW,AURANGABAD,MAHARASHTRA
68487,405-4446111-9413156,05-16-22,JNE3793,JNE3793-KR-XXL,B09NQ8GLM5,JAMMU,JAMMU & KASHMIR
68489,404-9706505-2491526,05-16-22,SET323,SET323-KR-NP-S,B09NDLSGZM,AHMEDABAD,Gujarat
68496,407-0807252-9822708,05-16-22,J0372,J0372-SKD-L,B09K3T3BV4,Neyveli Township,TAMIL NADU
68498,405-2332336-2758742,05-16-22,JNE3465,JNE3465-KR-S,B08BF4GQ9V,LALGUDI,TAMIL NADU
68499,403-6364030-0679530,05-16-22,SET233,SET233-KR-PP-M,B08MXFT72L,PUNE,MAHARASHTRA
68503,408-7943836-5723556,05-16-22,JNE3671,JNE3671-TU-L,B0986RYVDW,NEW DELHI,DELHI
68505,403-2113393-1665912,05-16-22,JNE3878,JNE3878-KR-XXL,B09TH4D6DQ,VILLUPURAM,TAMIL NADU
68506,405-5546132-1589903,05-16-22,JNE3788,JNE3788-KR-XXXL,B09K3XDJ3V,NAVI MUMBAI,MAHARASHTRA
68507,405-5546132-1589903,05-16-22,JNE3413,JNE3413-KR-XXXL,B084KXQGPW,NAVI MUMBAI,MAHARASHTRA
68511,405-4331064-3363525,05-16-22,J0118,J0118-TP-XXXL,B08N43MK22,GREATER NOIDA,UTTAR PRADESH
68514,406-3482649-9494730,05-16-22,J0013,J0013-SKD-M,B08CMJBRQV,GUWAHATI,ASSAM
68515,407-6523386-9960304,05-16-22,SET364,SET364-KR-NP-XXXL,B09QJ4BZPH,NOIDA,UTTAR PRADESH
68519,402-2573364-6824368,05-16-22,J0041,J0041-SET-M,B089G2L483,KOZHIKODE,KERALA
68520,171-1765941-3889141,05-16-22,J0213,J0213-TP-S,B0965L4WB7,CHANDIGARH,CHANDIGARH
68525,403-8452679-5014769,05-16-22,NW029,NW029-ST-SR-M,B0922V15HC,GHAZIABAD,UTTAR PRADESH
68528,171-6854059-5843535,05-16-22,J0339,J0339-DR-XXXL,B09831N6TV,MUMBAI,MAHARASHTRA
68529,406-9686625-2205954,05-16-22,JNE3399,JNE3399-KR-XS,B082W8DNQX,BENGALURU,KARNATAKA
68532,406-4538142-7331540,05-16-22,JNE3799,JNE3799-KR-XL,B09SDYHWLX,HYDERABAD,TELANGANA
68533,408-8951156-7694742,05-16-22,JNE3759,JNE3759-KR-M,B099FBDWBY,BANGARAPET,KARNATAKA
68536,406-0531650-9273926,05-16-22,NW031,NW031-TP-PJ-M,B0928YL1L6,NEW DELHI 110017,DELHI
68542,171-8470430-8735521,05-16-22,JNE3629,JNE3629-KR-XL,B08W1PHJSG,Bengaluru,KARNATAKA
68543,171-8470430-8735521,05-16-22,JNE3724,JNE3724-KR-XL,B097ZZZ37J,Bengaluru,KARNATAKA
68544,405-8221328-8508301,05-16-22,J0352,J0352-KR-XXL,B09812HG5W,NOIDA,UTTAR PRADESH
68553,406-1504178-8179568,05-16-22,J0003,J0003-SET-M,B0894XH3LN,BENGALURU,KARNATAKA
68555,408-3244990-2747506,05-16-22,JNE3856,JNE3856-KR-XXXL,B09QJ3H57V,Dombivli ( west),MAHARASHTRA
68556,408-3244990-2747506,05-16-22,JNE3686,JNE3686-TU-XXXL,B0943J7V7G,Dombivli ( west),MAHARASHTRA
68557,408-3244990-2747506,05-16-22,SET145,SET145-KR-NP-XXXL,B0822TC784,Dombivli ( west),MAHARASHTRA
68563,407-3549914-0233114,05-16-22,JNE3798,JNE3798-KR-XXXL,B09SDYHWLW,MUMBAI,MAHARASHTRA
68568,404-2572820-3193144,05-16-22,JNE3518,JNE3518-KR-L,B08XVQM1LP,HYDERABAD,TELANGANA
68569,404-2572820-3193144,05-16-22,JNE3739,JNE3739-KR-L,B099FC39QH,HYDERABAD,TELANGANA
68570,404-2572820-3193144,05-16-22,JNE3468,JNE3468-KR-L,B08RP69C9N,HYDERABAD,TELANGANA
68571,171-4014275-1020321,05-16-22,J0005,J0005-DR-L,B08B3Y3VHQ,VELLORE,TAMIL NADU
68574,408-1916169-9397169,05-16-22,JNE3798,JNE3798-KR-A-M,B09TH54761,HYDERABAD,TELANGANA
68576,171-6816032-7745920,05-16-22,AN211,AN211-BLACK-L,B091GKR2J5,NARPALA,ANDHRA PRADESH
68580,402-1852515-5811561,05-16-22,SET257,SET257-KR-PP-XS,B0983GWPF1,DIMAPUR,NAGALAND
68582,408-8327772-1139501,05-16-22,JNE3659,JNE3659-TP-N-XL,B08ZHZWF2N,THANE,MAHARASHTRA
68583,408-8327772-1139501,05-16-22,JNE3652,JNE3652-TP-N-XXL,B08ZHHR63S,THANE,MAHARASHTRA
68585,402-7001124-6127562,05-16-22,SET293,SET293-KR-NP-XL,B09K3DQZ66,PUNE,MAHARASHTRA
68586,406-2270443-7520310,05-16-22,JNE3068,JNE3068-KR-A-XXL,B07H7DD9D5,GURUGRAM,HARYANA
68587,408-6006585-6027565,05-16-22,JNE3781,JNE3781-KR-XL,B09K3XXDMR,margao,GOA
68589,404-8025824-2557128,05-16-22,JNE3793,JNE3793-KR-XL,B09NQ6824N,CUDDALORE,TAMIL NADU
68590,404-1822169-3229109,05-16-22,SET282,SET282-KR-PP-XXXL,B09CTFP96V,BENGALURU,KARNATAKA
68593,404-8107243-4606751,05-16-22,SET329,SET329-KR-NP-S,B09K3SHVLV,DUNGARGARH,RAJASTHAN
68597,171-0521328-4800340,05-16-22,PJNE3368,PJNE3368-KR-5XL,B09PYKDYZ3,PATHANAMTHITTA,KERALA
68602,171-3464718-0369930,05-16-22,JNE3800,JNE3800-KR-A-XXL,B09TH5KHC9,Kakinada,ANDHRA PRADESH
68604,171-5135059-0164324,05-16-22,SET336,SET336-KR-NP-L,B09KXTSG9G,vellore,TAMIL NADU
68605,405-5655980-6607527,05-16-22,JNE3798,JNE3798-KR-A-XXXL,B09TH3VG1V,CHENNAI,TAMIL NADU
68608,402-8135735-2489107,05-16-22,JNE1906,JNE1906-KR-031-XXXL,B07H6HKBLD,HYDERABAD,TELANGANA
68610,408-4978407-3839543,05-16-22,NW038,NW038-ST-SR-M,B09B75TDLV,GURUGRAM,HARYANA
68612,408-4950651-8277124,05-16-22,JNE3468,JNE3468-KR-M,B08RP3LHNB,Hyderabad,TELANGANA
68622,402-1713148-1668308,05-16-22,SET288,SET288-KR-NP-XL,B09M6S4DML,HANUMAN JUNCTION,ANDHRA PRADESH
68623,403-6077312-0524332,05-16-22,PJNE3568,PJNE3568-KR-N-5XL,B09LD2KBGR,CHENNAI,TAMIL NADU
68626,408-9549387-2022735,05-16-22,JNE3797,JNE3797-KR-A-M,B09TH73PT5,Kochi,KERALA
68634,403-7788989-2097918,05-16-22,SET363,SET363-KR-NP-L,B09TH68L97,RUPAISIDING TINSUKIA DISTRICT,ASSAM
68636,406-0097544-3048362,05-16-22,JNE3543,JNE3543-KR-XL,B08HK4MG14,PATTI,PUNJAB
68640,404-1645296-5773103,05-16-22,J0151,J0151-KR-L,B08N1C5V5M,FARIDABAD,HARYANA
68641,404-1645296-5773103,05-16-22,JNE3798,JNE3798-KR-L,B09SDX13G7,FARIDABAD,HARYANA
68646,403-7818641-4995508,05-16-22,JNE3670,JNE3670-TU-M,B0943LR6T1,DHARWAD,KARNATAKA
68647,403-3864717-3117161,05-16-22,SET183,SET183-KR-DH-M,B08B3Z2YY3,BHOPAL,MADHYA PRADESH
68648,171-2246250-0549119,05-16-22,JNE3365,JNE3365-KR-1052-A-XL,B07WV4M3RF,CHENNAI,TAMIL NADU
68649,406-4995963-5353102,05-16-22,JNE3798,JNE3798-KR-XL,B09SDXG1CP,KOLKATA,WEST BENGAL
68650,406-4995963-5353102,05-16-22,JNE3878,JNE3878-KR-XL,B09TH43WCQ,KOLKATA,WEST BENGAL
68653,403-7422899-4877954,05-16-22,SET341,SET341-KR-NP-XL,B09NPX3HG3,DIMAPUR,NAGALAND
68654,403-7422899-4877954,05-16-22,SET341,SET341-KR-NP-XXL,B09NPWD7J2,DIMAPUR,NAGALAND
68655,403-7422899-4877954,05-16-22,SET341,SET341-KR-NP-XXXL,B09NPXRTKD,DIMAPUR,NAGALAND
68656,403-7422899-4877954,05-16-22,SET341,SET341-KR-NP-L,B09NPXCZZG,DIMAPUR,NAGALAND
68658,408-2647474-2701968,05-16-22,JNE3678,JNE3678-TU-XL,B094354VNS,DHARMAPURI,TAMIL NADU
68660,402-5012979-3004365,05-16-22,JNE3720,JNE3720-KR-XXXL,B099FC8ZRT,NASHIK,MAHARASHTRA
68661,403-9296622-9291544,05-16-22,SET341,SET341-KR-NP-XL,B09NPX3HG3,DIMAPUR,NAGALAND
68662,403-9296622-9291544,05-16-22,SET341,SET341-KR-NP-L,B09NPXCZZG,DIMAPUR,NAGALAND
68663,403-9296622-9291544,05-16-22,SET341,SET341-KR-NP-XXL,B09NPWD7J2,DIMAPUR,NAGALAND
68670,402-3655140-1429105,05-16-22,SET332,SET332-KR-PP-S,B09NQ33VW2,JAIPUR,RAJASTHAN
68674,408-1802634-6140340,05-16-22,SET395,SET395-KR-NP-XL,B09RKDC9ML,FARIDABAD,HARYANA
68677,408-5972865-3272362,05-16-22,J0002,J0002-SKD-XXXL,B0894YJC25,HYDERABAD,TELANGANA
68687,404-2191765-7969120,05-16-22,JNE3294,JNE3294-KR-XL,B07R3KS3DN,HALDWANI,UTTARAKHAND
68692,407-5011174-9104340,05-16-22,JNE3865,JNE3865-TP-S,B09TZRLNW1,THANE,MAHARASHTRA
68693,406-4995972-3207562,05-16-22,JNE3686,JNE3686-TU-XXL,B0943KXKSP,CHENNAI,TAMIL NADU
68694,171-1882313-9816367,05-16-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,RANCHI,JHARKHAND
68698,404-7849209-4530702,05-16-22,SET383,SET383-KR-NP-S,B09K3N11KK,NAHAN,HIMACHAL PRADESH
68699,404-7849209-4530702,05-16-22,J0152,J0152-DR-S,B08V1NKXRS,NAHAN,HIMACHAL PRADESH
68700,404-7849209-4530702,05-16-22,J0164,J0164-DR-S,B08QGLHPX3,NAHAN,HIMACHAL PRADESH
68704,405-0061747-6832378,05-16-22,NW020,NW020-ST-SR-L,B099NR21K6,HOSHIARPUR,PUNJAB
68707,406-2071263-9512366,05-16-22,J0344,J0344-TP-L,B0986XYFFP,HYDERABAD,TELANGANA
68710,405-0325936-9459548,05-16-22,SET183,SET183-KR-DH-M,B08B3Z2YY3,BENGALURU,KARNATAKA
68711,405-0325936-9459548,05-16-22,SET186,SET186-KR-DH-S,B08B3Z86XY,BENGALURU,KARNATAKA
68713,402-2735078-9845945,05-16-22,JNE3686,JNE3686-TU-M,B0943J9TKN,CHENNAI,TAMIL NADU
68714,402-2735078-9845945,05-16-22,JNE3679,JNE3679-TU-L,B0943J4SL3,CHENNAI,TAMIL NADU
68719,407-5266112-2369901,05-16-22,SET376,SET376-KR-NP-L,B09RSSVWPP,PUNE,MAHARASHTRA
68720,407-0282934-0907531,05-16-22,JNE3905,JNE3905-DR-XL,B09YYPWNT8,Ghaziabad,UTTAR PRADESH
68721,407-0282934-0907531,05-16-22,JNE3861,JNE3861-DR-XL,B09SDZ14KR,Ghaziabad,UTTAR PRADESH
68722,407-8455480-8530766,05-16-22,SET402,SET402-KR-NP-S,B09VC6JS3X,CUTTACK,ODISHA
68723,171-8716621-1182731,05-16-22,JNE3863,JNE3863-TU-L,B09RMSZ7S6,BENGALURU,KARNATAKA
68726,403-1641398-7486752,05-16-22,J0219,J0219-BL-XXL,B09PBXNJPC,BENGALURU,KARNATAKA
68729,405-9886172-2425966,05-16-22,J0157,J0157-DR-M,B0983292DV,BHUBANESWAR,ODISHA
68734,402-0198815-6432304,05-15-22,JNE3620,JNE3620-KR-XS,B091Q86HCQ,BIDHAN NAGAR,WEST BENGAL
68735,406-7500187-0667557,05-15-22,J0013,J0013-SKD-XXL,B08CMRGFFJ,BENGALURU,KARNATAKA
68737,405-7246088-4905144,05-15-22,JNE3797,JNE3797-KR-XXXL,B09SDY4VDC,NOIDA,UTTAR PRADESH
68738,405-7246088-4905144,05-15-22,JNE3798,JNE3798-KR-XXXL,B09SDYHWLW,NOIDA,UTTAR PRADESH
68741,408-7608707-0588320,05-15-22,NW016,NW016-ST-SR-M,B099NQLDSS,NEW DELHI,DELHI
68744,403-2960702-8516356,05-15-22,BL025,BL025-74BLACK-B,B0786227MX,KANCHIPURAM,TAMIL NADU
68748,403-0398204-4908350,05-15-22,SET356,SET356-KR-NP-XL,B09QJ362XS,PIMPRI CHINCHWAD,MAHARASHTRA
68759,406-7586563-7671527,05-15-22,J0158,J0158-DR-XXL,B091Y2Q4LS,NOIDA,UTTAR PRADESH
68762,404-7247773-7193945,05-15-22,JNE3798,JNE3798-KR-A-XS,B09TH5LZ3Q,NEW TEHRI,UTTARAKHAND
68766,406-9245631-8580308,05-15-22,J0179,J0179-KR-XL,B08N1BBCRF,Chennai,TAMIL NADU
68770,171-0073950-9917974,05-15-22,JNE3797,JNE3797-KR-A-XXXL,B09TH2YML8,BHOPAL,MADHYA PRADESH
68774,406-9529269-2096302,05-15-22,J0352,J0352-KR-M,B097ZZTMZG,Chidambaram,TAMIL NADU
68776,403-7120096-4972311,05-15-22,JNE3468,JNE3468-KR-XL,B08RP67NGB,BENGALURU,KARNATAKA
68779,406-8120737-4064316,05-15-22,JNE3712,JNE3712-TP-N-XXL,B08ZJ1C71B,NOIDA,UTTAR PRADESH
68783,171-4804547-9073914,05-15-22,JNE3797,JNE3797-KR-XXXL,B09SDY4VDC,Chennai,TAMIL NADU
68786,171-9713307-8937166,05-15-22,JNE3798,JNE3798-KR-A-XL,B09TH586J3,Chennai,TAMIL NADU
68787,406-5833592-4521104,05-15-22,JNE3633,JNE3633-KR-S,B094FJ9GJ9,NAVI MUMBAI,MAHARASHTRA
68790,408-8051381-4785122,05-15-22,JNE3560,JNE3560-KR-L,B08PCW5HD7,PATNA,BIHAR
68792,406-9931739-7852322,05-15-22,JNE3720,JNE3720-KR-XXXL,B099FC8ZRT,JALANDHAR,PUNJAB
68793,406-9931739-7852322,05-15-22,J0073,J0073-KR-XXXL,B08C32Z715,JALANDHAR,PUNJAB
68794,408-0506820-8137921,05-15-22,SET383,SET383-KR-NP-XXL,B09K3HGTRS,KANPUR,UTTAR PRADESH
68798,408-2708557-0772332,05-15-22,J0234,J0234-SKD-XXXL,B08WJ1VNCH,THANE,MAHARASHTRA
68801,405-6948144-5017169,05-15-22,NW012,NW012-TP-PJ-M,B0922QTZQ5,COIMBATORE,TAMIL NADU
68802,405-6948144-5017169,05-15-22,NW031,NW031-TP-PJ-M,B0928YL1L6,COIMBATORE,TAMIL NADU
68805,404-7745388-8179505,05-15-22,J0354,J0354-KR-XXL,B097ZZZWQN,KOLKATA,WEST BENGAL
68807,402-0930594-0581104,05-15-22,J0151,J0151-KR-XXL,B08N1C3QTR,VADODARA,Gujarat
68809,402-3250170-5675555,05-15-22,J0118,J0118-TP-XXXL,B08N43MK22,ZIRAKPUR,PUNJAB
68810,404-3165242-0877119,05-15-22,JNE3265,JNE3265-KR-XXL,B07R51NJC2,ROHA ASHTAMI,MAHARASHTRA
68811,407-4960593-9165112,05-15-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,SHAHDOL,MADHYA PRADESH
68812,406-0718224-5704349,05-15-22,JNE3797,JNE3797-KR-A-L,B09TH2ZFSY,PUNE,MAHARASHTRA
68816,404-6346990-4376355,05-15-22,NW014,NW014-ST-SR-XXXL,B0928ZT74Y,TIKAMGARH,MADHYA PRADESH
68818,405-5643256-8898750,05-15-22,JNE3797,JNE3797-KR-A-S,B09TH4H7T2,KOTTAYAM,KERALA
68820,408-0281860-4296351,05-15-22,JNE3684,JNE3684-TU-S,B094381F4W,CUNCOLIM,GOA
68821,171-9396161-1527542,05-15-22,SET401,SET401-KR-NP-L,B09VC5ZGD8,RANCHI,JHARKHAND
68822,171-9396161-1527542,05-15-22,SET348,SET348-KR-NP-L,B09QJ46T37,RANCHI,JHARKHAND
