index,Order ID,Date,SKU,ASIN,ship-city
57073,171-5760320-3949941,05-25-22,J0341-DR-L,B099NRCT7B,PALAKKAD
57083,405-8091404-5465916,05-25-22,JNE3686-TU-XXXL,B0943J7V7G,ERNAKULAM
57090,406-6907561-0129921,05-25-22,J0297-TP-S,B099S8W6W1,PUNE
57092,403-4307912-6431513,05-25-22,JNE3869-DR-L,B09RK63SGY,CHENNAI
57099,171-2642468-2365943,05-25-22,SET327-KR-DPT-XS,B09PN4WMPP,GURUGRAM
57102,404-0117007-1186768,05-25-22,JNE3797-KR-XXXL,B09SDY4VDC,LUCKNOW
57104,405-7409837-6373154,05-25-22,JNE3797-KR-XXXL,B09SDY4VDC,ALLAHABAD
57114,403-6766929-4172332,05-25-22,JNE3797-KR-XXXL,B09SDY4VDC,LUCKNOW
57120,408-9566940-9997161,05-25-22,SET239-KR-NP-XS,B08TZWD17Q,SECUNDERABAD
57121,406-9078589-4433914,05-25-22,JNE3560-KR-L,B08PCW5HD7,KOLKATA
57122,402-7007372-5695506,05-25-22,JNE3869-DR-M,B09RK7Q644,BENGALURU
57123,171-0849402-5312315,05-25-22,J0132-KR-XS,B08N1BYTL6,AGARTALA
57125,406-8909650-9697166,05-25-22,JNE3484-KR-XL,B08W9KCKQD,MUMBAI
57129,407-6612034-0316366,05-25-22,SET158-KR-PP-XL,B082Z39HTP,MYLAVARAM
57130,407-6612034-0316366,05-25-22,JNE3759-KR-XL,B099FB2C9L,MYLAVARAM
57134,171-8009848-2942724,05-25-22,J0333-DR-XXXL,B0983121HP,NORTH 24 PARGANAS
57136,408-4369050-6450749,05-25-22,NW035-ST-CP-XXXL,B099NS941D,THRISSUR
57141,402-6974842-5033920,05-25-22,JNE3869-DR-XL,B09RK65QV5,JAIPUR
57145,171-3965668-2973954,05-25-22,NW016-ST-SR-S,B099NQKVD6,AGRA
57146,404-5327578-7811543,05-25-22,JNE3869-DR-XL,B09RK65QV5,CHENNAI
57154,408-5720741-3361953,05-25-22,BTM042-PP-XL,B08L3SJ51W,Sivakasi
57164,404-5047388-7019566,05-25-22,SET273-KR-NP-XXL,B094FQBK55,RAIPUR
57169,405-1255877-4444332,05-25-22,JNE3797-KR-XS,B09SDY9SQ6,BENGALURU
57171,405-4734551-7808341,05-25-22,SET183-KR-DH-M,B08B3Z2YY3,Guntur district
57172,406-6713488-1603519,05-25-22,JNE3797-KR-A-XS,B09TH43SGS,CHUNAR
57174,403-3633485-3910767,05-25-22,JNE3787-KR-XL,B09RKCY6NK,HOSUR
57177,408-7738969-9539554,05-25-22,SET282-KR-PP-L,B09CT47S1K,NTPC TANDA COLONY
57179,171-9425686-5817150,05-25-22,J0334-TP-XS,B0986XV48J,PUNE
57181,408-9243459-7303554,05-25-22,JNE3797-KR-XXXL,B09SDY4VDC,sulthan batheri
57188,171-7011060-0631510,05-25-22,J0341-DR-XXL,B099NR3NXY,BENGALURU
57192,407-9402095-4053939,05-25-22,JNE3905-DR-XS,B09YYRHFQ1,BENGALURU
57197,403-6208277-1375566,05-25-22,PJNE3421-KR-N-6XL,B09LD1W5YQ,HYDERABAD
57208,404-6393795-9942767,05-25-22,NW012-TP-PJ-XXXL,B0922TJXMK,Surat
57213,405-9198480-1402746,05-25-22,JNE3801-KR-S,B09SDY68JK,CHITTOOR district
57214,402-7334770-6101120,05-25-22,JNE3797-KR-L,B09SDXFFQ1,kannauj
57215,171-2621701-3445110,05-25-22,BTM029-NP-XS,B0845Z3SQS,PORT BLAIR
57217,171-7593012-4445940,05-25-22,JNE3797-KR-XXXL,B09SDY4VDC,CHENNAI
57228,408-6040251-3565922,05-25-22,SET389-KR-NP-L,B09KXTJKKG,NOIDA
57242,407-3089754-2020353,05-25-22,SET304-KR-DPT-M,B09K3LRFQF,PUNE
57246,404-3272472-2530754,05-25-22,SET325-KR-NP-S,B09K3KC8TQ,VISAKHAPATNAM
57247,171-1167864-0051525,05-25-22,JNE3721-KR-M,B099FC9KR1,CHANDIGARH
57248,404-1399656-8521164,05-25-22,JNE3861-DR-XXXL,B09SDYBW5R,HYDERABAD
57269,402-4982113-9613157,05-25-22,J0088-TP-XL,B092CZP2ZY,HYDERABAD
57271,404-8818030-0224300,05-25-22,JNE3905-DR-S,B09YYPQ7NW,TIRUCHIRAPPALLI
57273,407-4056741-6568356,05-25-22,SET401-KR-NP-XL,B09VC68QLJ,NAVI MUMBAI
57275,403-6272216-0486762,05-25-22,JNE3471-KR-XL,B08HK4JSRK,NEW DELHI
57276,403-4182492-4454749,05-25-22,J0095-SET-XXL,B08CMMN974,HOSHIARPUR
57279,171-1401904-8510757,05-25-22,JNE3904-DR-L,B09Y25NR54,Nalasopara west
57284,402-4937575-1583535,05-25-22,JNE3255-KR-XXL,B07PB1JMKG,SILIGURI
57285,404-1496964-5793944,05-25-22,J0291-JS-S,B09B55BHQV,CHENNAI
57286,408-6058401-0325921,05-25-22,SET287-KR-NP-XL,B099NL1RQ2,NEW DELHI
57289,407-7676638-8002734,05-25-22,MEN5006-KR-XXXL,B08YZ275XH,HYDERABAD
57296,407-8134798-0758714,05-25-22,JNE3869-DR-XL,B09RK65QV5,CHENNAI
57302,406-3319922-4642767,05-25-22,JNE3797-KR-XS,B09SDY9SQ6,JHUNJHUNUN
57308,404-1304148-6609107,05-25-22,JNE3799-KR-L,B09SDXTRG1,GUNTUR
57312,408-4453225-5881148,05-25-22,JNE3703-KR-XS,B099NP224P,NASHIK
57314,402-9765980-2298740,05-25-22,SET145-KR-NP-L,B0822SX9WB,PUNE
57335,402-5929554-2390719,05-25-22,SET329-KR-NP-XL,B09K3NFPCM,HYDERABAD
57344,405-7927386-3792318,05-25-22,SET279-LC-XL,B09CT5YYZK,GHAZIABAD
57370,402-3241741-9188340,05-25-22,J0346-SET-XL,B0983G1KLL,ANKLESHWAR
57371,406-5902203-3764350,05-25-22,SET183-KR-DH-M,B08B3Z2YY3,RANCHI
57377,404-9590767-8533159,05-25-22,JNE3822-KR-M,B09LTZMK13,THANE
57384,403-8447350-1942715,05-25-22,AN211-BLACK-L,B091GKR2J5,Mumbai
57391,408-1747452-4230727,05-25-22,JNE3405-KR-M,B081WVMMCY,THANE
57394,171-9208140-8991533,05-25-22,J0341-DR-XXL,B099NR3NXY,AHMEDABAD
57395,407-5851230-5445946,05-25-22,BTM035-NP-XXXL,B085CDHN7H,Ghaziabad
57396,408-4065529-5233965,05-25-22,J0339-DR-XL,B0982ZDB2S,GURUGRAM
57402,171-0603730-3461952,05-25-22,JNE3617-KR-XXL,B097ZZKJLB,THANE
57406,406-3353484-0959500,05-25-22,SET199-KR-NP-L,B08WRBG19P,CHANDRAPUR
57412,403-2658583-9319533,05-25-22,J0011-LCD-XL,B08B3ZYRNS,CHENNAI
57418,404-2681510-4684328,05-25-22,J0186-SET-L,B091Z82BFF,AHMEDABAD
57428,407-0334551-8645121,05-25-22,SET288-KR-NP-M,B09M6X6C6T,CUTTACK
57429,408-6244704-8855505,05-25-22,SET034-KR-NP-XXXL,B07MY3LH34,THRISSUR
57432,408-9654834-9866701,05-25-22,MEN5011-KR-M,B08YZ1Z5XS,NEW DELHI
57433,403-9031385-0942762,05-25-22,SET182-KR-DH-XXXL,B085HRZN1M,Gadchiroli
57435,405-5703152-9958757,05-25-22,JNE3869-DR-XL,B09RK65QV5,GURUGRAM
57445,407-7038202-1034750,05-25-22,JNE3404-KR-M,B082W7T8ZY,COIMBATORE
57456,171-5689686-1541929,05-25-22,JNE3438-KR-XL,B0893DN1TK,Chandigarh
57458,402-9104286-4059508,05-25-22,JNE3445-KR-XXL,B081X2QPXK,PUNE
57462,405-1481872-0891527,05-25-22,JNE3560-KR-L,B08PCW5HD7,SOMASUNDARAPALAYA
57464,407-7780508-1159511,05-25-22,JNE3436-KR-XL,B081WYGJFV,New Delhi
57465,406-6759459-2418744,05-25-22,J0285-SKD-S,B08QGJ32WW,SIDLAGHATTA
57470,404-0549985-7459547,05-25-22,JNE3431-KR-M,B08KRXQRTY,Ongole
57490,402-7977521-5181933,05-25-22,SET436-KR-NP-M,B09YNXDH8B,BENGALURU
57500,408-1494826-0655542,05-25-22,JNE3887-KR-L,B09TZWBRY9,PATNA
57505,408-8003635-2055517,05-25-22,JNE3870-DR-XXXL,B09RK7CGHJ,Thrissur
57506,408-4317506-7436345,05-25-22,NW029-ST-SR-S,B0922QY1KW,NEW DELHI
57507,406-1862045-2125956,05-25-22,SET267-KR-NP-XL,B09BQGNYP6,JAIPUR
57511,406-0000694-0951511,05-25-22,JNE3721-KR-M,B099FC9KR1,Kota
57513,405-0024379-7105152,05-25-22,JNE3872-KR-XL,B0B1T4RTFX,THANE West
57516,405-9116353-9942766,05-25-22,JNE3261-KR-XL,B07R5X6P32,VELLORE
57517,407-7967395-0481902,05-25-22,SET145-KR-NP-L,B0822SX9WB,SHIMLA
57520,402-1769166-5864335,05-25-22,J0295-DR-L,B099NRSX6D,INDORE
57522,408-1583659-7538762,05-25-22,SET402-KR-NP-XXL,B09VC57SBH,LUCKNOW
57528,171-7822463-0839550,05-25-22,JNE3405-KR-M,B081WVMMCY,Paschim MEDINIPUR
57534,406-2386096-4584335,05-25-22,JNE3405-KR-S,B081WX4G4Q,Gwalior
57536,402-6867817-8407527,05-25-22,JNE3751-KR-S,B09KXRQ1Y4,ALUVA
57538,406-4437934-7336305,05-25-22,J0085-TP-XL,B092CZVR7X,AHMED NAGAR
57542,403-7091047-0530754,05-25-22,SET227-KR-PP-A-XL,B08P1G6BB1,BHUBANESWAR
57543,406-9027222-5654744,05-25-22,J0355-KR-XL,B09811D23W,NEW DELHI
57560,405-2680258-7340361,05-25-22,AN213-BROWN-XL,B091GP54JG,BENGALURU
57561,402-6283554-0165127,05-25-22,JNE3803-KR-S,B09K3ZQCF9,NEW DELHI
57567,408-3217097-1236337,05-25-22,J0285-SKD-XXL,B08QGM18YN,MUMBAI
57569,408-9619854-7811550,05-25-22,SET357-KR-NP-XXL,B09Y3H5PY8,AGRA
57570,402-0297346-7993931,05-25-22,JNE3819-KR-L,B09LTZ2CHY,Bengaluru
57572,405-2232501-1389915,05-25-22,J0157-DR-XL,B098316HXL,CHENNAI
57575,408-3948034-8655500,05-25-22,JNE3515-KR-M,B09811GCYY,Vijayawada
57578,404-0274147-7481130,05-25-22,JNE3160-KR-G-S,B07K3YQLF1,Thane West
57579,402-8450075-8210708,05-25-22,JNE3689-TU-XS,B094FJ8SZ7,MAPUSA
57591,408-5681332-0881167,05-25-22,J0339-DR-XL,B0982ZDB2S,CHENNAI
57600,407-6824220-9743546,05-25-22,JNE3817-KR-M,B09LTZB7K3,JAMTARA
57606,405-2642922-0486760,05-25-22,J0189-TP-XL,B08N4TVYBJ,NEW DELHI
57607,405-6467277-3281967,05-25-22,JNE3802-KR-L,B09K3THDTH,Hyderabad
57608,403-2967551-6738700,05-25-22,JNE3396-KR-XXXL,B083ZZ8869,HYDERABAD
57609,408-3223638-6176310,05-25-22,JNE3510-KR-L,B08WPR181B,BENGALURU
57612,403-9709930-3797147,05-25-22,J0096-KR-XXXL,B089G2B1FV,KANCHIPURAM
57613,403-4338275-1240348,05-25-22,SET203-KR-DPT-L,B08MYV6C3Y,HYDERABAD
57617,403-2276645-6949138,05-25-22,SET183-KR-DH-M,B08B3Z2YY3,Hyderabad
57621,408-0091466-3593149,05-25-22,JNE3684-TU-S,B094381F4W,BELAGAVI
57622,403-9112452-7057153,05-25-22,MEN5004-KR-M,B08YYYZMKB,HYDERABAD
57633,408-0082119-9931546,05-25-22,JNE3404-KR-M,B082W7T8ZY,NEW DELHI
57635,403-6416068-2487538,05-25-22,JNE3648-TP-N-S,B08ZJ4LHQ7,NEW DELHI
57638,405-0004839-5200360,05-25-22,J0092-SET-XXL,B089G23VMN,Kottakkal; malappuram
57642,404-9664642-2090755,05-25-22,JNE3797-KR-XS,B09SDY9SQ6,GUNTUR
57645,408-3598718-8011527,05-25-22,JNE3461-KR-XXXL,B08B3YC7HZ,MANNARKAD
57648,171-3672537-2657936,05-25-22,JNE3797-KR-XS,B09SDY9SQ6,PUNE
57655,408-3513809-6221900,05-25-22,JNE3623-KR-XXXL,B09B2GHWP2,BENGALURU
57656,408-3513809-6221900,05-25-22,JNE3384-KR-XXXL,B084KJFN62,BENGALURU
57660,403-9574978-1851543,05-25-22,MEN5004-KR-M,B08YYYZMKB,AMBARNATH
57678,406-7610255-7967567,05-25-22,JNE3797-KR-XS,B09SDY9SQ6,BHOPAL
57683,408-5597576-9753945,05-25-22,J0038-DR-XS,B089FZQSBS,GUWAHATI
57684,408-5597576-9753945,05-25-22,J0025-DR-XS,B089G1JFVJ,GUWAHATI
57686,407-8451241-6900338,05-25-22,J0280-SKD-XL,B08QGP2JMT,PIMPRI CHINCHWAD
57696,403-0020536-0351514,05-25-22,JNE3799-KR-XL,B09SDYHWLX,KOLKATA
57701,408-2030497-3550710,05-25-22,JNE3697-KR-XL,B098112V2V,GHAZIABAD
57708,406-5195233-5316331,05-25-22,JNE3461-KR-XXXL,B08B3YC7HZ,Pimpri pune
57717,406-6590998-3653116,05-25-22,SET281-KR-PP-L,B0983DYB2P,Bengaluru
57718,408-5392995-2314745,05-25-22,J0176-TP-XL,B08N45JGMJ,ITANAGAR
57719,408-5392995-2314745,05-25-22,J0336-TP-XL,B098731WQ8,ITANAGAR
57720,406-2598791-1985167,05-25-22,JNE3400-KR-XXL,B083SNBTL8,Dombivli(east)
57721,408-1675644-2753935,05-25-22,JNE3887-KR-XXXL,B09TZZ96LZ,JALPAIGURI
57725,403-0753719-4572306,05-25-22,J0005-DR-XL,B08B3YB1FR,BENGALURU
57741,403-2815341-9053922,05-25-22,PJNE3404-KR-N-5XL,B09LD3SPHL,NEW DELHI 110070
57759,171-1674120-8197114,05-25-22,J0297-TP-XXL,B099S91CSR,ZIRAKPUR
57760,405-0932330-1144313,05-25-22,SET343-KR-NP-S,B09NDL8QHB,AHMADNAGAR
57764,406-7272589-1727512,05-25-22,JNE3365-KR-1052-A-XXXL,B07WP5HGBG,SULLURU
57765,404-2009573-9144309,05-25-22,JNE3453-KR-XL,B085H9W3YM,BENGALURU
57775,171-6084820-9827561,05-25-22,SET332-KR-PP-XXXL,B09NQ56TWR,NAVI MUMBAI
57784,405-3399307-3023537,05-25-22,JNE3261-KR-XL,B07R5X6P32,KOLLAM
57791,402-5261339-9028326,05-25-22,J0157-DR-XL,B098316HXL,KOLKATA
57797,403-7240597-8861905,05-25-22,JNE2014-KR-178-S,B077MFFX2S,Noida
57808,406-3288805-1793144,05-25-22,J0353-KR-M,B098124TF1,gorakhpur
57809,406-3288805-1793144,05-25-22,JNE3739-KR-M,B099NN1G6X,gorakhpur
57810,406-3288805-1793144,05-25-22,J0152-DR-L,B08V197XLZ,gorakhpur
57811,406-3288805-1793144,05-25-22,SET289-KR-NP-M,B099NP47VY,gorakhpur
57812,408-5297142-5593135,05-25-22,JNE3749-KR-XXL,B09K3R6L8S,VISAKHAPATNAM
57818,403-2501286-7017135,05-25-22,SET349-KR-NP-XL,B09QJ4RWZG,NAVI MUMBAI
57823,404-0031345-3460318,05-25-22,JNE3837-KR-L,B09RKCSJQ5,NEW DELHI
57826,403-7858383-3779508,05-25-22,J0413-DR-L,B09TY289H8,KOTTAYAM
57828,407-3557080-1396347,05-25-22,JNE3797-KR-S,B09SDYQ3WG,THIRUVANANTHAPURAM
57830,404-0287743-4465936,05-25-22,JNE2014-KR-178-XXL,B077MF72BK,Thrissur
57834,404-8102627-6229953,05-25-22,JNE3768-KR-XXL,B09K3YC632,ERNAKULAM
57845,408-4686681-5401104,05-25-22,JNE3510-KR-L,B08WPR181B,BONGAIGAON
57854,407-9659787-0223556,05-25-22,JNE3797-KR-S,B09SDYQ3WG,PIMPRI CHINCHWAD
57860,403-9320461-4046707,05-25-22,JNE3904-DR-XL,B09Y26SM95,KALYAN
57861,403-3988355-3783506,05-25-22,JNE3869-DR-M,B09RK7Q644,ADOOR
57866,403-2625858-6962735,05-25-22,SET327-KR-DPT-L,B09PN4P12Y,HUBBALLI
57867,405-1081595-8785956,05-25-22,JNE3365-KR-1052-A-XXXL,B07WP5HGBG,Hyderabad
57871,408-5220496-5193928,05-25-22,PJNE3291-KR-5XL,B09PDMYX2R,KOLKATA
57874,403-7497743-6893920,05-25-22,SET306-KR-PP-XL,B09KRTQ8MX,Mumbai
57875,403-1728967-7585938,05-25-22,JNE3619-KR-S,B091Q8JXX9,PEDDAPALLE
57876,405-7948793-7873965,05-25-22,SET223-KR-NP-XXL,B08MXFMPPZ,Patna
57878,407-4283011-5354700,05-25-22,JNE3797-KR-S,B09SDYQ3WG,CHENNAI
57883,171-0849504-2445166,05-25-22,SET320-KR-NP-S,B09RKDY4NQ,DIGBOI
57894,171-3125993-5240357,05-25-22,SET217-KR-PP-S,B0899Z4589,PALAKKAD
57895,408-3541623-0753927,05-25-22,J0333-DR-M,B0982ZV9GB,MUMBAI
57898,408-4198602-9569926,05-25-22,SET293-KR-NP-M,B09K3LJWBB,Bengaluru
57905,407-2539305-8582712,05-25-22,JNE3671-TU-M,B0986X19QC,MOHALI
57908,171-6804685-4423559,05-25-22,AN213-BROWN-M,B091GP6Q9K,BHIMAVARAM
57910,404-2397925-3203532,05-25-22,SET327-KR-DPT-XL,B09PN1HZ58,hyderabad
57911,406-8173282-7085941,05-25-22,J0023-TP-L,B0899QQHBZ,GUWAHATI
57932,405-9544374-8471506,05-25-22,PJNE3421-KR-N-5XL,B09LD41FDF,LAKHIMPUR
57942,403-5100521-3911530,05-25-22,J0096-KR-XXXL,B089G2B1FV,KANPUR
57953,171-1144324-9213111,05-25-22,JNE3797-KR-S,B09SDYQ3WG,GURUVAYUR
57957,405-5919021-6793966,05-25-22,JNE1906-KR-031-XXL,B06Y57CT5J,HYDERABAD
57963,402-7610163-4128349,05-25-22,SET401-KR-NP-XL,B09VC68QLJ,CHANDIGARH
57966,405-1637269-6183565,05-25-22,J0085-TP-XL,B092CZVR7X,HYDERABAD
57967,405-1637269-6183565,05-25-22,J0082-TP-XL,B092D2DFD6,HYDERABAD
57973,402-5616322-6045964,05-25-22,JNE3749-KR-XXL,B09K3R6L8S,TIRUCHIRAPPALLI
57978,402-6002088-5927505,05-25-22,MEN5025-KR-XXL,B08YYSX188,Tirupathi
57981,404-9258780-3551509,05-25-22,JNE3458-KR-L,B08HK6WL3S,THANE
57984,403-4945121-7075525,05-25-22,SET236-KR-PP-XL,B08QGNQSLS,SURAT
57985,403-4945121-7075525,05-25-22,SET172-KR-PP-B-XL,B0822W6T1C,SURAT
57992,171-3537856-9893146,05-25-22,NW037-TP-SR-M,B099NSJG7Z,KHARAGPUR
57996,407-3039048-7962753,05-25-22,NW012-TP-PJ-M,B0922QTZQ5,MUMBAI
58000,403-5138319-0761167,05-25-22,J0005-DR-XXXL,B08B3YMCZK,WARANGAL
58005,408-6053809-3397151,05-25-22,SET327-KR-DPT-XXL,B09PN3TB2G,NEW DELHI
58007,407-7992779-0227568,05-25-22,J0089-TP-XXXL,B092D2KTHR,BANGALORE
58008,408-5985159-8253153,05-25-22,SET402-KR-NP-XL,B09VC53FQW,MORADABAD
58014,406-3372340-4297968,05-25-22,JNE2199-KR-411-A-XL,B07BL27M99,SHIVAMOGGA
58015,404-8107158-1100305,05-25-22,SET323-KR-NP-S,B09NDLSGZM,BANGALORE
58018,403-4227940-6744341,05-25-22,J0413-DR-L,B09TY289H8,BENGALURU
58020,171-3592967-6977110,05-25-22,JNE3487-KR-M,B08RP2Y81T,HYDERABAD
58041,404-4246614-9175529,05-25-22,JNE3856-KR-XXXL,B09QJ3H57V,New Delhi
58042,404-4246614-9175529,05-25-22,JNE3753-KR-XXXL,B09K3XM19N,New Delhi
58043,404-4246614-9175529,05-25-22,JNE3749-KR-XXXL,B09K3R5C7C,New Delhi
58044,404-4246614-9175529,05-25-22,JNE2132-KR-398-XXXL,B07JG3CND8,New Delhi
58046,402-0915866-9335552,05-25-22,JNE3652-TP-N-XS,B08ZJJK7MH,MUMBAI
58052,406-1196597-8666750,05-24-22,J0339-DR-L,B098315N2Z,MUMBAI
58054,406-0443767-1593109,05-24-22,SET357-KR-NP-XXXL,B09Y3F7W6T,Mumbra
58065,404-2357944-9745955,05-24-22,JNE3797-KR-XXXL,B09SDY4VDC,CHENNAI
58087,404-0181076-0043523,05-24-22,SET376-KR-NP-M,B09RSW21QS,Bengaluru
58089,403-9948164-0289123,05-24-22,JNE3405-KR-M,B081WVMMCY,JAMSHEDPUR
58091,402-3303253-8667549,05-24-22,J0237-SKD-XL,B08YN2YJ3W,namli; tehsil-Ratlam; Dist. Ratlam
58102,406-8223870-4505960,05-24-22,JNE3801-KR-XXL,B09SDZ4XRT,CHENNAI
58113,171-6625137-8311517,05-24-22,JNE3797-KR-A-S,B09TH4H7T2,INDORE
58115,171-4394771-5777136,05-24-22,JNE3487-KR-XXXL,B08RP2HWM6,Secunderabad
58117,403-3975716-1058763,05-24-22,JNE3399-KR-XS,B082W8DNQX,BALRAMPUR
58118,406-0593166-6485939,05-24-22,BTM026-NP-L,B0845WMZ1J,HARINA
58125,403-5622800-6302703,05-24-22,J0103-SKD-XXXL,B08VWRSTXS,Plot no.7;Sector 47;Gurgaon
58128,407-2590136-8090708,05-24-22,SET144-KR-NP-XS,B0822RTHVK,JHANSI
58142,404-6444663-3745958,05-24-22,SET332-KR-PP-XXXL,B09NQ56TWR,BENGALURU
58143,403-9274636-1445900,05-24-22,JNE3821-KR-M,B09LTZGNNV,GURGAON
58144,403-9274636-1445900,05-24-22,JNE3835-KR-M,B09Q3JQXWY,GURGAON
58152,404-4250489-8675553,05-24-22,JNE3797-KR-S,B09SDYQ3WG,NIZAMABAD
58155,404-6047007-2605909,05-24-22,J0346-SET-XL,B0983G1KLL,PUNE
58156,405-2897788-7020359,05-24-22,J0419-TP-L,B09Y39YDYQ,SAHARANPUR
58181,407-3176759-5624305,05-24-22,J0308-DR-XL,B099NS3FWG,Dharmaj
58191,405-3983369-2881139,05-24-22,SET280-KR-PP-M,B09CT99GWK,YSR DISTRICT
58209,408-4799403-5421941,05-24-22,J0308-DR-S,B099NS6BTY,MUMBAI
58212,171-2880658-1644312,05-24-22,JNE3790-KR-L,B09KXR4JZC,BENGALURU
58213,171-2880658-1644312,05-24-22,JNE3720-KR-L,B099NMS7VM,BENGALURU
58217,171-6602749-6630739,05-24-22,JNE3730-KR-S,B09HMG7SGL,CHENGAM
58218,171-1126350-7309948,05-24-22,SET183-KR-DH-M,B08B3Z2YY3,SECUNDERABAD
58221,403-9147685-2008335,05-24-22,SET341-KR-NP-XL,B09NPX3HG3,AGRA
58222,403-4565089-7074739,05-24-22,JNE3752-KR-XS,B09K3XRLGS,BHUBANESWAR
58237,406-8880519-3962725,05-24-22,JNE3869-DR-M,B09RK7Q644,PUNE
58253,403-9198467-4349925,05-24-22,JNE3689-TU-XL,B094FJZ7MZ,NEW DELHI
58257,402-3689333-4389127,05-24-22,SET396-KR-PP-M,B09TH6DNNN,CHHATARPUR
58260,405-1225551-2163534,05-24-22,JNE3798-KR-S,B09SDXPCRB,KAKINADA
58268,171-8561385-9456346,05-24-22,JNE3790-KR-XS,B09KXMZY85,BHUBANESWAR
58287,406-0349384-0157176,05-24-22,JNE3691-TU-XL,B0986XQG53,Parvathynagar; Old Perungalathore
58294,402-2622551-0655547,05-24-22,J0096-KR-XXXL,B089G2B1FV,PUNE
58295,405-9465495-5597958,05-24-22,JNE3487-KR-M,B08RP2Y81T,BENGALURU
58301,406-2767594-7506745,05-24-22,JNE3630-KR-XXL,B09CTBRNWK,BIKANER
58310,402-5322719-6768302,05-24-22,JNE3928-KR-XXL,B09XKC6FSQ,Shillong
58312,403-4109828-2832323,05-24-22,SET110-KR-PP-L,B0822TBFW3,VADODARA
58318,406-6555316-2287512,05-24-22,JNE3797-KR-XXXL,B09SDY4VDC,MUMBAI
58319,406-6555316-2287512,05-24-22,JNE3798-KR-XXXL,B09SDYHWLW,MUMBAI
58320,406-6555316-2287512,05-24-22,J0233-SKD-XXXL,B08XNHF3KB,MUMBAI
58326,171-0219159-2401144,05-24-22,JNE3601-KR-XL,B08QJN1DQJ,BHUBANESWAR
58328,405-0024978-1152316,05-24-22,JNE3869-DR-XL,B09RK65QV5,SONIPAT
58334,408-4391094-6615559,05-24-22,JNE3652-TP-N-XXL,B08ZHHR63S,Bahadurgarh
58340,402-2714909-5401968,05-24-22,J0181-TP-XXL,B08QGMKKJW,HYDERABAD
58346,407-4612327-1797934,05-24-22,J0341-DR-XXL,B099NR3NXY,HYDERABAD
58347,405-4277840-4545961,05-24-22,JNE3371-KR-M,B07WP5HRMB,PATNA
58350,402-6120961-8741127,05-24-22,JNE3797-KR-S,B09SDYQ3WG,Kukatpally
58355,406-3563755-7596368,05-24-22,J0341-DR-L,B099NRCT7B,HYDERABAD
58356,406-3563755-7596368,05-24-22,JNE3706-DR-L,B0982ZYR1X,HYDERABAD
58357,406-3563755-7596368,05-24-22,J0343-DR-M,B0982ZJ666,HYDERABAD
58358,405-7788064-5811537,05-24-22,JNE3797-KR-XS,B09SDY9SQ6,THRIPPUNITHURA
58359,405-7788064-5811537,05-24-22,JNE3793-KR-S,B09NQ5TMFZ,THRIPPUNITHURA
58365,406-0032915-7738749,05-24-22,SET183-KR-DH-M,B08B3Z2YY3,NORTH DELHI
58369,406-8008271-2386725,05-24-22,J0009-SKD-L,B0894WL9SH,KUNDA
58370,171-3920883-6174733,05-24-22,J0341-DR-XL,B099NQJZPQ,THIRUVALLUR
58371,406-9526743-3529166,05-24-22,JNE3294-KR-XXXL,B07R5XFLN3,Chennai
58391,406-6946598-6661113,05-24-22,J0236-SKD-XS,B08ZYR2ZVM,Pune
58398,408-2842139-9275501,05-24-22,JNE3467-KR-XS,B08CDRLFN4,SANGAREDDY
58429,408-8877998-0488350,05-24-22,BTM039-PP-XXXL,B08KRYFMQJ,PUNE
58430,408-8877998-0488350,05-24-22,BTM038-PP-XXXL,B08KR9JYNQ,PUNE
58434,403-1492260-6082726,05-24-22,JNE3745-KR-XXL,B09K3WDYB6,CHENNAI
58436,405-2406099-4647564,05-24-22,JNE3904-DR-XL,B09Y26SM95,GURUGRAM
58446,402-5921789-2293960,05-24-22,J0233-SKD-XXL,B08XNHXXDY,COIMBATORE
58447,405-5216022-3592342,05-24-22,JNE3879-DR-XXL,B09SDZ9BRQ,BENGALURU
58453,404-4203578-4165961,05-24-22,MEN5032-KR-XXL,B08YZ138QZ,GREATER NOIDA
58464,406-7174943-0984339,05-24-22,JNE3405-KR-M,B081WVMMCY,VIJAYAWADA
58471,171-4724902-5147515,05-24-22,SET062-KR-SP-XXXL,B07RSXFQ78,NEW DELHI
58472,408-8072046-1127567,05-24-22,J0295-DR-XXL,B099NSGTJ9,Coimbatore
58475,405-4954693-5663562,05-24-22,AN208-MUSTARD-XXL,B091GLPVMK,HARDOI
58481,403-8529020-6495553,05-24-22,NW030-TP-PJ-XXXL,B09G2RJSGG,NEW DELHI
58495,402-8419183-9161933,05-24-22,JNE3739-KR-S,B099NP7JBN,NAVSARI
58497,408-4903415-2173926,05-24-22,SET389-KR-NP-L,B09KXTJKKG,Indirapuram; Ghaziabad
58502,408-3401896-8330721,05-24-22,NW030-TP-PJ-XXXL,B09G2RJSGG,MUMBAI
58509,407-2578025-8200308,05-24-22,SET329-KR-NP-M,B09K3BNDTT,HYDERABAD
58522,408-8002702-1029118,05-24-22,J0351-SET-XS,B09CT7BX8Q,PUNE
58524,407-0844449-9793155,05-24-22,SET347-KR-NP-M,B09RKF9KV8,GUWAHATI
58526,405-6329627-8730714,05-24-22,JNE3904-DR-M,B09Y26H8X1,MUMBAI
58531,403-7560322-6021146,05-24-22,SET327-KR-DPT-S,B09PN37FYX,BHIWANDI
