index,Order ID,Style,ship-state,ship-postal-code
64788,408-1550635-3117940,SET217,MAHARASHTRA,411062
64790,403-2140160-3298735,JNE3835,ODISHA,759001
64791,403-2393279-2638711,JNE3749,UTTARAKHAND,248001
64793,407-8560699-1528302,SET405,DELHI,110072
64800,171-0367434-0592371,J0399,Gujarat,395007
64808,405-2617759-0119510,SET295,KARNATAKA,560008
64812,171-6395760-5162702,SET282,WEST BENGAL,700086
64817,407-5673320-1526750,JNE3721,TAMIL NADU,600042
64818,406-1432834-9350728,J0190,UTTAR PRADESH,201301
64819,406-1432834-9350728,J0196,UTTAR PRADESH,201301
64820,402-1136182-2834720,J0236,Gujarat,390021
64825,171-2930117-2417129,J0003,MAHARASHTRA,400104
64826,402-7431596-5610708,SET396,UTTARAKHAND,248005
64827,405-2504889-9957162,JNE3399,UTTAR PRADESH,201306
64829,407-3683629-9581967,J0122,MADHYA PRADESH,483501
64830,407-3683629-9581967,J0111,MADHYA PRADESH,483501
64831,171-4351355-4729134,JNE1977,MAHARASHTRA,411048
64833,405-6440518-9471520,JNE3500,MADHYA PRADESH,462023
64837,403-9185330-9385123,J0117,MAHARASHTRA,411057
64840,407-0989485-6819518,JNE3798,ANDHRA PRADESH,522002
64841,404-0306749-9773915,J0103,PUNJAB,143521
64842,406-4719220-3509149,SET396,UTTAR PRADESH,243503
64846,404-4105887-9441134,J0005,KARNATAKA,560079
64854,406-2765915-3277926,J0226,CHANDIGARH,160022
64858,402-9784344-0905900,JNE3745,MAHARASHTRA,411015
64860,171-5660084-2653146,SET340,UTTAR PRADESH,211003
64863,406-1883426-8537134,NW030,ANDHRA PRADESH,534003
64864,171-1477822-8297953,J0150,UTTAR PRADESH,285001
64865,407-5920386-4280347,J0354,KARNATAKA,560037
64866,407-5920386-4280347,JNE3823,KARNATAKA,560037
64869,402-2750522-7011537,JNE3798,TAMIL NADU,625016
64871,407-5056113-0307521,SET183,UTTAR PRADESH,201301
64873,402-8262382-5394728,SET329,ANDHRA PRADESH,517214
64874,403-7498508-1006731,J0135,TAMIL NADU,600075
64875,405-8124726-9689961,SET377,CHHATTISGARH,495006
64882,404-4438042-4396317,J0292,TELANGANA,500028
64886,407-0228732-1679563,SET281,RAJASTHAN,335001
64887,406-1086694-0571559,J0157,TAMIL NADU,629101
64889,402-1919416-5079512,JNE3658,RAJASTHAN,307026
64890,403-3326923-7113941,J0217,MAHARASHTRA,421204
64891,405-5102151-0916308,JNE3603,MAHARASHTRA,411027
64892,406-9947068-4593967,SET388,ANDHRA PRADESH,534156
64893,408-3831317-1195510,J0373,CHHATTISGARH,491441
64904,402-5666129-7773909,SET433,TELANGANA,501510
64905,407-6405555-4687532,J0123,TELANGANA,500035
64908,404-5554302-5353127,JNE3802,TELANGANA,500055
64911,404-0709532-0567530,J0157,MAHARASHTRA,411035
64919,403-9649637-3305110,J0164,HARYANA,123401
64920,405-5519138-3737164,JNE3820,CHHATTISGARH,492001
64921,405-7742386-9485144,SET329,KARNATAKA,560100
64922,406-7894461-3131550,JNE3797,DELHI,110054
64924,407-0157261-6707546,JNE3798,KERALA,689675
64928,405-3857352-3695507,SET281,DELHI,110081
64929,405-2184994-6794760,J0298,TAMIL NADU,614001
64930,171-6409075-6722709,JNE3618,TELANGANA,500089
64934,404-7785568-9336329,J0135,WEST BENGAL,700012
64935,408-1825680-9396330,J0108,UTTAR PRADESH,201304
64936,402-9315667-2294760,JNE3728,MAHARASHTRA,400610
64938,402-9286442-2944300,J0181,TELANGANA,500084
64940,407-1013167-8619519,J0093,UTTAR PRADESH,201301
64941,407-1959010-3567566,SET357,KERALA,673101
64942,408-6009503-5065901,JNE3807,WEST BENGAL,713212
64944,402-2116589-8771563,J0282,DELHI,110065
64946,402-4895138-0057969,SET329,KARNATAKA,560073
64947,171-1458855-0104344,SET224,MAHARASHTRA,425412
64948,402-5935589-6835560,J0341,TAMIL NADU,600072
64949,407-3364498-6645114,JNE3671,MAHARASHTRA,400001
64950,407-3364498-6645114,JNE3708,MAHARASHTRA,400001
64957,407-9730657-4907553,JNE3869,BIHAR,800014
64959,408-5911461-2717110,JNE3797,MAHARASHTRA,412207
64962,404-3344392-2160304,JNE3603,TELANGANA,500062
64963,404-3344392-2160304,JNE3468,TELANGANA,500062
64964,404-3344392-2160304,JNE3620,TELANGANA,500062
64970,407-1419060-2823566,J0386,ANDHRA PRADESH,524313
64972,171-1910813-1416333,SET156,TELANGANA,506163
64974,408-5004631-1093941,SET356,RAJASTHAN,302017
64975,405-0766677-7221141,NW012,ANDHRA PRADESH,530018
64976,405-2780611-4291551,JNE3257,KARNATAKA,560100
64979,402-2611740-7759549,J0178,TELANGANA,500085
64980,402-2611740-7759549,JNE3648,TELANGANA,500085
64983,403-0212434-7525110,SET132,PUNJAB,148001
64989,402-3966424-5741138,J0135,PUNJAB,144004
64990,171-5367225-0201125,J0157,KARNATAKA,560037
64991,405-2018395-8305918,SET248,TELANGANA,500054
64993,407-6582788-2647505,JNE3468,TAMIL NADU,600028
64995,402-9889725-4513931,J0135,ANDHRA PRADESH,533103
64997,406-8438423-9347521,J0095,TAMIL NADU,629001
64999,407-0470088-4393950,J0003,UTTAR PRADESH,226028
65004,171-8261989-4432331,JNE3504,WEST BENGAL,713216
65005,171-8261989-4432331,SET209,WEST BENGAL,713216
65006,403-9916286-4822760,J0157,ODISHA,752101
65013,402-3915599-6571569,JNE3645,WEST BENGAL,700137
65014,407-5510834-5636352,SET053,UTTAR PRADESH,281121
65015,402-2394646-3828318,JNE3642,WEST BENGAL,700137
65016,404-9405815-4155531,JNE3904,WEST BENGAL,700045
65019,402-2694710-0028339,JNE3798,MADHYA PRADESH,472336
65023,405-2969637-8532356,JNE3801,RAJASTHAN,313002
65025,408-8485488-2161121,NW016,HARYANA,133001
65032,406-5217536-9645925,MEN5009,MAHARASHTRA,411006
65040,171-5460169-0657155,JNE3863,MAHARASHTRA,400608
65042,405-9718915-8787560,J0135,WEST BENGAL,700108
65043,404-9889568-5393169,JNE3703,TAMIL NADU,621212
65045,404-0790294-6520361,JNE2009,TELANGANA,500049
65047,171-3327291-3390738,JNE3797,TAMIL NADU,602024
65048,402-2950508-6021941,SET344,ASSAM,786002
65050,408-0723882-2857912,JNE3785,UTTARAKHAND,248001
65051,402-7234968-4362732,J0340,RAJASTHAN,302015
65052,403-2509241-6439516,JNE3787,DELHI,110046
65053,402-0892720-3600305,SET363,UTTARAKHAND,263139
65056,406-4948269-0405138,J0201,KERALA,680563
65057,402-7982115-8598724,JNE3468,MADHYA PRADESH,462001
65058,404-7727662-8645904,JNE3887,HIMACHAL PRADESH,176310
65063,408-3377438-9265954,MEN5030,TAMIL NADU,600041
65064,405-7937768-0666761,SET343,Gujarat,382424
65065,403-3826193-3701909,J0135,UTTAR PRADESH,243701
65066,405-8860721-1546753,SET374,KERALA,671317
65072,407-9582539-1588318,JNE3781,MAHARASHTRA,400054
65073,403-2433492-7536313,JNE3602,DELHI,110075
65076,405-5937356-8642765,JNE3484,TELANGANA,500032
65079,405-1829492-6505140,J0401,ANDHRA PRADESH,521201
65082,404-0010381-5701976,SET290,TELANGANA,500028
65087,404-9823216-0954736,SET183,DELHI,110085
65091,171-2511740-7667560,JNE3793,KARNATAKA,560085
65093,403-4761587-3909911,JNE3476,GOA,403602
65095,406-7370605-6476303,SET187,DELHI,110024
65096,407-6027712-9785100,JNE3721,MAHARASHTRA,401103
65098,407-0888091-1105949,JNE3856,MAHARASHTRA,401103
65099,404-9436284-1973125,JNE3649,KARNATAKA,560083
65101,404-7771194-0772318,JNE3660,DELHI,110019
65106,403-6605342-6393911,JNE3797,Gujarat,380051
65110,406-7985034-3707517,JNE3878,TAMIL NADU,600042
65111,405-4689089-6628341,J0349,MAHARASHTRA,400028
65113,403-2091272-1814723,SET098,MAHARASHTRA,400077
65125,402-5708213-7526762,PJNE3252,KERALA,689671
65126,402-5708213-7526762,PJNE3607,KERALA,689671
65130,406-2426721-4110739,JNE3798,TELANGANA,500070
65136,403-6053259-3171569,J0297,TAMIL NADU,609003
65137,403-0608719-1353115,JNE3797,KERALA,670004
65147,171-0934392-9532306,SET183,MAHARASHTRA,440027
65150,404-6436415-3073900,JNE3862,Gujarat,380015
65151,404-6436415-3073900,J0334,Gujarat,380015
65152,402-0932743-3057144,JNE3793,TELANGANA,500008
65154,404-9096902-6148358,JNE3365,MAHARASHTRA,400072
65155,405-7736569-8660309,JNE3697,DELHI,110024
65156,406-2280366-9033953,JNE3905,TAMIL NADU,600114
65159,408-2689519-5954744,J0135,TELANGANA,500059
65161,171-1475714-1157100,JNE3686,UTTAR PRADESH,201301
65162,403-7181522-2136352,SET396,DELHI,110085
65164,171-8394993-0022716,J0005,ANDHRA PRADESH,533101
65165,402-3684266-3018759,NW024,DELHI,110085
65166,403-9941360-4058722,JNE3468,ANDHRA PRADESH,517002
65173,407-1289751-6335501,PJNE3291,TAMIL NADU,600017
65182,405-9735752-4232353,SET239,TAMIL NADU,627011
65192,403-7704483-3645143,J0339,UTTAR PRADESH,273001
65194,402-0840671-0120334,SET053,ODISHA,753008
65195,171-3903013-7048318,NW012,ANDHRA PRADESH,522261
65202,404-2824973-6690765,SET183,HARYANA,122001
65205,405-7263714-1252349,MEN5011,KARNATAKA,560076
65206,405-7263714-1252349,MEN5005,KARNATAKA,560076
65207,405-7263714-1252349,MEN5027,KARNATAKA,560076
65208,405-7263714-1252349,MEN5029,KARNATAKA,560076
65211,405-3118066-1548365,JNE3543,HARYANA,121003
65212,171-2199652-8634719,JNE3879,MAHARASHTRA,400607
65215,408-2561623-6423535,J0135,KERALA,678003
65216,407-7777440-1540340,JNE3863,MAHARASHTRA,400071
65219,171-6521970-9914723,SET304,TAMIL NADU,600002
65221,402-2920108-5208324,JNE3160,WEST BENGAL,736101
65227,406-7595106-8513109,J0005,DELHI,110018
65228,405-1031862-5147556,JNE3709,MAHARASHTRA,421506
65230,402-8019815-7194750,JNE3797,KARNATAKA,560064
65233,402-3490669-2786721,NW020,KARNATAKA,560068
65245,405-5524157-9885944,SET304,ANDHRA PRADESH,534176
65246,405-5524157-9885944,JNE3797,ANDHRA PRADESH,534176
65249,406-0569198-7187520,JNE3652,TELANGANA,500062
65260,405-1925539-0363557,SET327,KERALA,691010
65263,405-8874682-9067512,JNE3797,TAMIL NADU,600127
65264,402-9309062-7149148,JNE1951,UTTARAKHAND,244713
65265,403-1075544-8501136,J0280,BIHAR,847235
65268,171-6661481-2664311,NW034,KARNATAKA,560023
65269,407-8921010-1097908,MEN5032,MAHARASHTRA,400062
65272,402-3845687-5210751,SET320,TELANGANA,500081
65281,406-7365812-9509132,JNE3797,KARNATAKA,560034
65282,403-3762128-6016305,JNE3797,Delhi,110017
65286,402-7465656-4181113,JNE3422,DELHI,110059
65288,408-0802206-8066754,J0345,WEST BENGAL,700048
65290,171-7140405-6278760,JNE3822,MAHARASHTRA,400071
65291,171-7140405-6278760,JNE3821,MAHARASHTRA,400071
65292,171-7140405-6278760,SET383,MAHARASHTRA,400071
65293,405-5885750-5997139,JNE3470,ANDAMAN & NICOBAR ,744112
65297,171-6049295-1635568,JNE3817,MAHARASHTRA,400607
65298,171-6049295-1635568,JNE3822,MAHARASHTRA,400607
65300,404-8369052-3868353,JNE3797,MAHARASHTRA,400067
65307,408-5091812-1601146,JNE3452,JAMMU & KASHMIR,180002
65308,408-1007596-8473149,J0401,KARNATAKA,560067
65309,407-7448969-5801103,J0005,TAMIL NADU,641005
65310,402-9222388-7789137,JNE3371,UTTAR PRADESH,275101
65313,171-7106839-9914741,JNE3800,MAHARASHTRA,400059
65314,171-7106839-9914741,JNE3797,MAHARASHTRA,400059
65315,403-8733297-9152328,JNE3800,GOA,403726
65323,404-1359508-9751521,JNE3905,MAHARASHTRA,400095
65324,404-1359508-9751521,JNE3904,MAHARASHTRA,400095
65326,407-4732830-3273100,JNE3797,KERALA,673522
65327,406-2281806-0529144,SET364,DELHI,110005
65328,171-0108736-5378760,SET291,ANDHRA PRADESH,521325
65330,402-1259757-0398712,JNE3880,RAJASTHAN,302017
65331,402-7716644-9068326,SET349,MAHARASHTRA,400610
65333,404-6221104-5088324,JNE3801,TAMIL NADU,600091
65334,404-6221104-5088324,JNE3722,TAMIL NADU,600091
65336,171-2532991-2509906,J0341,MAHARASHTRA,400072
65338,403-4033926-0817154,JNE3800,WEST BENGAL,700084
65339,403-4033926-0817154,JNE3797,WEST BENGAL,700084
65347,403-5362186-5153129,JNE3456,TELANGANA,500084
65348,406-6817803-4422743,JNE3763,TAMIL NADU,600044
65349,406-3721111-9581140,SET396,MADHYA PRADESH,461775
65350,403-6236940-9665168,J0003,MAHARASHTRA,400014
65354,408-0900850-6314762,JNE3675,MAHARASHTRA,411004
65360,405-5992280-9853950,JNE3797,MADHYA PRADESH,458880
65369,171-9792280-4421143,SET100,TRIPURA,799006
65370,403-6323864-0365923,SET183,KARNATAKA,560032
65373,407-0649706-4033903,JNE3706,TAMIL NADU,600014
65376,171-3854258-9753155,SET329,KARNATAKA,575007
65377,407-8268644-8758705,JNE3445,KARNATAKA,560037
65381,407-3119074-7340324,JNE3797,MAHARASHTRA,411014
65386,403-5567297-7447506,JNE3797,TAMIL NADU,600117
65388,171-6985610-1225968,JNE3665,GOA,403110
65393,407-3432664-6031547,SET360,Gujarat,394510
65395,406-3868131-0605162,J0231,RAJASTHAN,342008
65396,404-2599176-9781124,J0106,TAMIL NADU,628008
65398,405-0438870-3191547,SET293,MAHARASHTRA,400049
65399,171-1575499-0041131,JNE3797,CHHATTISGARH,497001
65404,407-0187769-5277926,PJNE3373,KERALA,691021
65405,408-6255480-1815552,J0334,CHANDIGARH,160036
65409,404-4306163-7290735,J0135,HARYANA,121003
65412,405-0987688-7585926,JNE3798,TELANGANA,506004
65413,405-0987688-7585926,JNE3870,TELANGANA,506004
65424,407-5539334-6387510,J0341,TAMIL NADU,600053
65425,406-5205221-4625943,J0341,TAMIL NADU,625016
65427,403-4123935-3917951,JNE3721,TAMIL NADU,641606
65430,408-3291152-6515550,J0350,KERALA,683501
65432,404-7473742-7544320,SET363,UTTAR PRADESH,208015
65436,403-5815260-0506758,NW027,KARNATAKA,570018
65440,407-6027711-9607551,JNE3703,TAMIL NADU,627005
65441,408-6501671-5910703,J0135,PUNJAB,144701
65446,404-5211766-5252360,J0157,MAHARASHTRA,400081
65452,406-9647932-6365166,JNE3801,KARNATAKA,560032
65454,405-5576413-5412363,J0006,TELANGANA,500048
65460,406-3001332-1646733,JNE3659,KARNATAKA,560097
65465,402-9578759-7909114,JNE3797,TAMIL NADU,641025
65468,406-5253397-0182707,SET366,UTTAR PRADESH,201310
65471,171-1808937-3521160,JNE3797,WEST BENGAL,735101
65474,171-9290359-4277958,J0135,MADHYA PRADESH,473001
65479,407-4409509-3791568,J0135,DELHI,110085
65480,407-6319494-0753118,JNE2014,TELANGANA,500013
65481,407-6319494-0753118,SET344,TELANGANA,500013
65483,406-1701201-1145907,SET199,MAHARASHTRA,400605
65484,171-8733532-9009962,JNE3487,HARYANA,122001
65485,406-5938782-0092343,NW037,KARNATAKA,560050
65486,171-6716998-9068338,JNE3724,KARNATAKA,560104
65487,171-6716998-9068338,JNE3629,KARNATAKA,560104
65490,402-6135281-3983511,SET197,KARNATAKA,560097
65491,408-4619148-2467553,J0135,MAHARASHTRA,400094
65497,402-9069799-3243533,J0135,MAHARASHTRA,400703
65498,402-9069799-3243533,SET145,MAHARASHTRA,400703
65506,406-5074256-7651538,SET333,MAHARASHTRA,410206
65510,407-1592466-5097943,JNE3601,TAMIL NADU,603202
65511,171-5454774-3476305,SET199,TAMIL NADU,600099
65513,402-4425929-6088354,JNE3799,WEST BENGAL,743145
65515,171-1857757-2934760,JNE3691,MAHARASHTRA,400101
65519,407-4733569-0801967,JNE3487,TAMIL NADU,603202
65520,402-0500501-7522706,SET397,TAMIL NADU,637406
65523,408-4357414-9489102,J0003,MAHARASHTRA,400102
65526,408-9198970-9854737,J0157,HARYANA,122004
65528,402-7438003-1897951,MEN5008,KARNATAKA,560100
65530,407-5919529-1141942,NW001,WEST BENGAL,700135
65533,404-8647793-9023569,SET280,MAHARASHTRA,421302
65536,403-4028880-5268318,SET395,UTTAR PRADESH,201306
65537,408-2575074-1563523,J0118,WEST BENGAL,700065
65538,405-1510231-3393151,SET183,DELHI,110015
65542,405-4777525-7183523,J0135,DELHI,110059
65543,405-3521315-8994705,JNE3797,KARNATAKA,560062
65547,408-0822510-6912358,JNE3487,KARNATAKA,560076
65551,408-7254327-4874735,JNE3644,CHANDIGARH,160043
65557,408-5039226-9010721,SET340,KARNATAKA,560068
65559,407-9642677-7837142,JNE3703,TELANGANA,500084
65560,403-8963872-3410703,JNE3645,HARYANA,122010
65564,408-9190723-4607529,MEN5009,MAHARASHTRA,431605
65567,406-3217146-4820366,JNE3720,TAMIL NADU,614103
65568,407-7805819-2912348,JNE3449,KERALA,695573
65572,407-6706550-2729918,JNE3458,MAHARASHTRA,401107
65574,405-6523504-9912361,MEN5019,ANDHRA PRADESH,518004
65576,405-7764442-2833938,J0376,ANDHRA PRADESH,516001
65578,171-3147199-0878714,J0148,KERALA,670521
65580,171-2412384-6717110,J0339,MAHARASHTRA,411057
65581,404-3613501-1861164,J0353,MAHARASHTRA,411041
65587,408-2437391-3037168,JNE3798,DELHI,110013
65588,407-3602724-1112335,SET239,MAHARASHTRA,440030
65589,407-3719843-4898759,J0349,TAMIL NADU,600126
65591,171-8981351-1427514,J0135,MAHARASHTRA,400612
65592,404-9854496-7966713,JNE3793,KERALA,683550
65593,404-9854496-7966713,JNE3475,KERALA,683550
65594,406-5348206-3739551,J0399,ASSAM,782461
65595,171-3748737-1313958,JNE2251,TELANGANA,500028
65599,408-7401839-0171555,J0135,DELHI,110052
65601,408-9823411-1542758,MEN5004,WEST BENGAL,700130
65605,406-5521946-7449942,J0135,DELHI,110017
65606,405-5497013-2045936,J0135,Gujarat,385001
65610,171-8066196-1665116,J0244,TELANGANA,500081
65613,402-2753683-0188316,SET233,TAMIL NADU,600073
65614,404-8886193-1979523,J0135,CHANDIGARH,160047
65615,405-3970297-4654733,J0135,UTTAR PRADESH,202001
65620,407-5027192-7181966,J0006,TELANGANA,500068
65622,407-4098929-7111545,J0118,KARNATAKA,560064
65625,171-0695702-4745948,NW015,TELANGANA,507002
65628,408-9955424-1605121,SET396,WEST BENGAL,700103
65629,408-5804800-8895505,JNE3793,ANDHRA PRADESH,530007
65631,408-4822974-3587537,J0301,HARYANA,122009
65634,407-0453505-7589162,JNE3783,UTTAR PRADESH,201304
65635,407-6898890-6778718,SET363,KERALA,688526
65636,403-3412086-7798744,J0041,KERALA,682509
65641,408-6314142-1369954,SET396,UTTAR PRADESH,273001
65644,408-3513110-7343566,JNE3759,MAHARASHTRA,416101
65645,406-8936169-6551566,SET304,CHHATTISGARH,493445
65646,404-3439791-3541165,J0348,TELANGANA,500050
65650,405-1437313-9273109,J0003,HIMACHAL PRADESH,174021
65656,407-2869886-7147555,JNE3798,TELANGANA,500010
65657,171-3349451-7337102,JNE3656,Gujarat,380061
65658,171-8813962-3659544,JNE3440,KERALA,673121
65659,407-6407600-7312361,J0108,Gujarat,370465
65662,406-3083421-9989919,JNE3822,UTTAR PRADESH,201015
65664,403-3845089-7221936,JNE3787,ASSAM,786125
65666,406-4419113-5313150,JNE3798,ANDAMAN & NICOBAR ,744102
65676,403-0640587-8569138,SET258,ANDHRA PRADESH,533247
65677,403-3376103-9117135,SET396,UTTAR PRADESH,226025
65679,408-1469011-0993112,SET293,BIHAR,824127
65680,403-6496665-2507554,JNE3438,CHANDIGARH,160101
65681,408-5915100-5298766,SET224,MAHARASHTRA,400607
65683,171-0696986-9230756,SET396,UTTAR PRADESH,226020
65684,405-3964850-2618736,SET396,DELHI,110093
65685,405-2437717-5957942,J0308,WEST BENGAL,713101
65686,402-4130674-1413948,JNE3487,TELANGANA,500032
65687,408-1951849-9095537,J0135,MAHARASHTRA,412201
65691,402-8039501-6647527,JNE3905,MAHARASHTRA,400058
65695,407-4759949-4376303,SET281,KARNATAKA,571124
65697,406-0782893-2586752,SET396,Gujarat,382470
65699,406-2249549-4329104,J0003,JAMMU & KASHMIR,180003
65703,402-7081066-0900360,JNE3294,TAMIL NADU,600053
65706,171-9694563-8603543,SET324,Gujarat,396560
65712,406-7684992-5225158,SET398,HARYANA,121009
65718,407-7362011-2580360,JNE3645,MAHARASHTRA,400072
65723,407-4688086-3061954,JNE3368,MAHARASHTRA,415110
65727,407-1226570-3653105,JNE3800,GOA,403521
65730,402-8073422-6476334,JNE3869,RAJASTHAN,302012
65734,404-4391273-3073103,J0005,TELANGANA,500050
65736,408-3738022-7805933,J0353,RAJASTHAN,302020
65742,405-5220102-7044344,JNE3739,KARNATAKA,560071
65743,406-6263475-4341925,J0243,KARNATAKA,572102
65744,403-1941976-1671521,JNE3798,TAMIL NADU,600063
65747,406-6625265-2790730,J0135,KARNATAKA,560048
65751,403-2333664-8498711,JNE3645,UTTAR PRADESH,201303
65753,407-6494823-1178751,SET347,MAHARASHTRA,400102
65754,407-5896660-0946747,JNE3710,TELANGANA,500084
65756,407-0097227-4321920,JNE3869,MAHARASHTRA,400049
65757,408-1740332-2788329,J0135,MAHARASHTRA,421501
65761,405-6224642-5228332,J0157,KARNATAKA,560064
65767,171-3136835-6781162,SET318,KARNATAKA,560034
65776,408-7821824-3154718,JNE3465,TAMIL NADU,625702
65779,407-5073762-9271524,SET340,JHARKHAND,816107
65780,404-6618155-4833141,JNE3869,Gujarat,380015
65782,407-3618943-6033131,SET363,UTTAR PRADESH,246761
65783,405-1728699-0860304,JNE3544,MAHARASHTRA,401104
65784,171-0308433-0563563,SET397,UTTAR PRADESH,208011
65787,171-0164234-7783566,J0283,TAMIL NADU,600073
65790,406-3955203-0309123,J0297,KARNATAKA,576101
65791,405-9303270-5936315,J0135,PUNJAB,140301
65796,406-9940062-8997913,J0122,DELHI,110091
65797,406-3198495-7785931,JNE3805,KARNATAKA,560061
65799,402-0446733-1149129,J0285,KARNATAKA,560067
65801,403-6236914-5264318,JNE3807,MAHARASHTRA,400072
65804,402-0579531-5789918,J0135,Gujarat,395007
65805,405-6242089-4738703,J0135,UTTAR PRADESH,243006
65808,408-2273880-2277157,J0118,BIHAR,800008
65809,408-2273880-2277157,JNE3654,BIHAR,800008
65810,408-9337375-9997116,MEN5025,PUNJAB,140301
65815,402-1312956-8631501,SET365,ASSAM,783370
65816,403-8936693-6610737,SET383,TAMIL NADU,600004
65818,405-2882919-1413919,JNE3634,WEST BENGAL,741313
65820,407-2491871-2737961,JNE3697,UTTAR PRADESH,201001
65823,402-3733344-6439535,JNE3764,TAMIL NADU,625007
65824,408-4964127-3819512,JNE3800,MAHARASHTRA,410210
65825,171-4234914-7811503,SET396,ODISHA,751023
65826,402-8658062-9237156,JNE3468,KERALA,695012
65829,404-6628745-4014706,J0135,UTTAR PRADESH,251201
65831,405-5916668-4559509,SET363,ANDHRA PRADESH,524003
65835,405-5882749-1405949,J0135,UTTAR PRADESH,201303
65839,404-8822139-8154729,J0135,HARYANA,132001
65842,171-5636224-9196358,J0135,UTTAR PRADESH,246725
65843,405-0156195-8144350,SET396,RAJASTHAN,333001
65844,402-1941883-8829104,J0135,UTTAR PRADESH,201308
65845,407-1204439-5793925,J0244,UTTAR PRADESH,201301
65848,406-5889378-8018735,J0135,UTTAR PRADESH,226017
65851,402-7108316-5425125,JNE3543,UTTAR PRADESH,221001
65855,407-5077197-5074703,SET132,KARNATAKA,560049
65857,407-4245738-2373115,J0073,MAHARASHTRA,401107
65859,407-3828360-9342750,J0135,PUNJAB,140101
65860,408-9486923-7405950,NW024,KERALA,682308
65863,402-1796958-5219564,JNE3546,TELANGANA,500049
65864,171-7559701-4936332,SET402,Gujarat,370427
65866,405-9731938-8372367,SET396,UTTAR PRADESH,201308
65868,406-4399805-0129904,JNE3659,KARNATAKA,560017
65869,406-4971086-4745114,JNE3703,KARNATAKA,575002
