temp_3,mikro_3,straaling_4
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
____17_0_C,T_rt_og_varmt,300___349_MJ_m2
____17_0_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,350___399_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
____17_0_C,T_rt_og_varmt,___300_MJ_m2
____17_0_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
____17_0_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,T_rt_og_koldt,350___399_MJ_m2
13_0___14_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,350___399_MJ_m2
____17_0_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,350___399_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
____17_0_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,350___399_MJ_m2
13_0___14_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,350___399_MJ_m2
____17_0_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
____17_0_C,T_rt_og_varmt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,350___399_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,350___399_MJ_m2
15_0___16_9_C,T_rt_og_koldt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_varmt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
____17_0_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
____17_0_C,T_rt_og_varmt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
____17_0_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,350___399_MJ_m2
13_0___14_9_C,T_rt_og_varmt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
____17_0_C,T_rt_og_varmt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_koldt,350___399_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
____17_0_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_koldt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,350___399_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_varmt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
____17_0_C,T_rt_og_varmt,350___399_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
____17_0_C,T_rt_og_varmt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,350___399_MJ_m2
15_0___16_9_C,T_rt_og_varmt,350___399_MJ_m2
____17_0_C,V_dt_og_varmt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
____17_0_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
____17_0_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,T_rt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
____17_0_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,350___399_MJ_m2
13_0___14_9_C,T_rt_og_varmt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,350___399_MJ_m2
15_0___16_9_C,T_rt_og_varmt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
13_0___14_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,350___399_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
____17_0_C,T_rt_og_koldt,___300_MJ_m2
13_0___14_9_C,T_rt_og_koldt,___300_MJ_m2
____17_0_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,350___399_MJ_m2
13_0___14_9_C,T_rt_og_varmt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,350___399_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,T_rt_og_koldt,350___399_MJ_m2
15_0___16_9_C,T_rt_og_koldt,350___399_MJ_m2
____17_0_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
____17_0_C,T_rt_og_varmt,350___399_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
____17_0_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
____17_0_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,T_rt_og_varmt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_koldt,350___399_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
____17_0_C,T_rt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,300___349_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_varmt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,T_rt_og_varmt,___300_MJ_m2
13_0___14_9_C,T_rt_og_koldt,300___349_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
____17_0_C,V_dt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
15_0___16_9_C,V_dt_og_koldt,___300_MJ_m2
13_0___14_9_C,T_rt_og_varmt,350___399_MJ_m2
____17_0_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,T_rt_og_varmt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,350___399_MJ_m2
13_0___14_9_C,V_dt_og_koldt,___300_MJ_m2
15_0___16_9_C,T_rt_og_koldt,300___349_MJ_m2
15_0___16_9_C,V_dt_og_varmt,___300_MJ_m2
13_0___14_9_C,T_rt_og_varmt,300___349_MJ_m2
